GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
643853	401	394	361	160	196	212
10491	5702	3831	4670	1126	1573	1406
26032	45	39	61	13	19	30
25827	220	196	161	98	115	142
7342	6533	7319	6280	4257	4808	4861
23122	3378	3134	3138	3229	3374	4161
105377023	101	76	77	60	92	113
10015	8889	7544	6917	7062	8971	9977
105377024	1	0	0	0	0	0
101928114	0	0	0	0	0	0
102724048	0	0	0	0	0	0
101928135	0	0	0	0	0	0
10777	5	14	8	0	0	1
406916	0	0	0	0	0	0
6769	72	100	51	43	33	30
85443	13	26	23	44	65	58
105377029	0	0	0	0	0	0
105377030	0	0	0	0	0	0
105377031	0	0	2	0	0	1
9881	1241	718	939	411	462	679
9852	2452	1727	1742	3432	3376	4149
4292	3128	2618	2909	1711	2076	2558
9209	1467	928	872	2171	2062	2118
112268444	27	13	19	33	41	52
105377642	14	2	8	1	2	4
152048	47	45	36	154	190	147
2803	2030	1799	1894	5726	5536	4802
339883	57	22	23	23	37	42
3680	138	79	99	176	281	617
101928153	10	8	5	2	5	10
10217	668	626	739	219	237	328
407015	0	0	0	0	0	0
50853	1170	932	812	3328	3984	3125
5333	263	158	170	146	231	221
9940	455	341	333	226	238	273
105377033	8	6	1	2	1	3
30	1843	1559	1466	880	911	950
4615	2159	1597	1255	2665	2150	3676
101928234	4	2	5	1	3	4
9943	1842	1689	1714	3648	3826	4534
9390	3	1	1	2	0	2
9389	1	0	1	1	0	5
9942	625	770	741	212	227	245
100128640	16	12	12	14	30	11
93	856	536	590	506	773	556
9941	590	620	491	491	486	539
6331	37	38	24	16	10	34
6336	0	0	0	0	0	0
105377034	0	0	0	0	0	0
107986042	0	0	0	0	0	0
11280	10	12	5	27	59	48
57599	1415	1010	1296	4411	5526	4851
64689	2527	2395	2002	3111	3458	3477
199223	60	27	46	156	184	262
102466743	1	0	0	2	1	2
64651	623	307	310	9781	8512	13153
101928263	0	0	1	31	42	43
105377035	1	0	0	1	0	1
165904	1	1	0	370	131	150
102724104	0	0	0	0	2	0
1524	1978	1617	1447	54	63	102
1237	0	0	0	0	0	0
105377644	56	51	51	20	29	34
105377037	4	1	2	1	0	4
54977	1202	1032	816	541	667	741
3921	25655	23734	25247	10856	14557	13288
574040	45	45	49	46	47	50
6044	65	67	56	32	58	42
107986075	20	18	7	14	21	26
105377038	0	2	0	0	0	0
4336	20	5	0	6	6	3
105377039	0	0	0	0	0	0
25924	26	19	15	13	14	11
440952	26	22	28	7	8	10
105377645	2	5	1	0	2	1
10289	1042	882	906	2398	2554	2757
956	12	6	2	1	3	4
285266	62	29	36	11	25	21
9045	26480	20303	19233	9902	11682	10722
285267	500	469	485	290	437	374
253639	91	86	74	126	128	120
285268	2088	1628	1500	1664	2040	2536
105377043	0	0	0	0	0	6
105377045	0	0	0	0	0	0
1499	13998	11701	11316	14955	16971	22625
54986	91	82	107	106	102	113
105377046	15	9	3	6	10	24
107986077	9	9	8	12	15	25
22906	2866	2371	2271	1704	1861	2318
105377048	0	0	0	0	0	0
885	3	1	1	0	0	0
131375	4	0	0	0	0	0
7433	132	158	123	27	51	41
100874007	3	5	5	1	1	1
9117	1879	1602	1612	677	750	956
51188	689	791	715	1194	1250	880
4820	9656	7175	5879	3380	3752	4129
101928323	40	35	27	12	16	10
92999	1868	2084	1600	93	112	203
131377	1	0	0	0	0	0
57467	1	0	0	0	0	0
100874044	0	0	0	0	0	0
152206	64	39	73	12	17	28
100874114	1	0	0	0	0	0
729083	7	8	8	47	53	42
25994	1624	1648	1341	1569	1754	1944
1238	206	119	114	9	10	3
1582	6	4	4	0	0	0
389114	325	267	228	57	83	115
100506275	1	0	0	0	0	0
100506243	5	0	0	0	0	0
729085	103	97	68	14	10	8
84892	456	582	492	59	58	85
107986079	3	8	6	3	8	0
105377051	0	0	0	0	0	0
105377052	0	0	0	0	0	0
54861	2310	1644	1916	2520	2774	2770
100873954	1008	695	804	1061	1173	1132
55129	876	689	761	278	307	377
107986080	0	0	0	0	0	0
51099	467	469	428	826	998	908
105377054	1	1	0	0	0	0
107986081	0	0	0	0	0	0
406929	0	0	0	0	0	0
375337	0	0	0	0	0	0
105377055	1	0	3	0	0	0
285343	857	721	869	298	360	353
102724231	33	22	18	4	1	7
100506319	3	0	1	0	0	2
353274	2034	1807	1707	1341	1569	1291
101928529	8	5	3	3	3	1
285346	224	219	241	148	124	157
55888	200	109	129	86	113	126
112840933	28	19	17	23	33	23
110354863	690	543	595	793	957	1001
285349	83	54	60	22	19	17
100874094	17	9	7	3	1	2
10168	689	542	594	793	958	1000
7584	362	344	322	709	778	660
101928592	0	1	0	3	1	0
91392	0	0	0	1	0	1
105377056	0	1	0	0	0	1
115560	34	45	65	8	12	7
57456	2681	2079	2328	1022	1256	1296
56992	2499	2162	3053	386	278	617
693149	11	9	8	4	9	4
131616	463	299	282	183	281	197
7047	115	103	130	46	26	61
51304	4663	4563	3561	1877	2393	2126
23016	1147	1190	1072	432	468	422
7123	115	59	70	10	17	19
64866	46	20	24	4	0	15
101928636	0	0	0	0	0	0
25907	163	163	131	201	186	237
105377061	0	0	0	0	0	0
105377062	0	0	0	0	0	0
23395	1256	1699	1717	1323	1668	1810
100885795	1	2	1	4	3	3
8994	3868	2359	2280	864	887	2568
644714	1049	621	530	190	179	539
100189103	2	0	1	0	0	0
22908	3953	3484	3570	1313	1375	1624
54716	1	0	2	0	2	7
107986082	0	0	0	0	0	0
107986083	35	41	39	20	30	32
54585	743	538	661	365	484	470
10803	0	0	0	0	0	0
79443	1306	993	1191	763	895	1121
10663	15	9	18	21	16	26
105377063	2	2	5	5	1	4
2829	0	2	0	24	9	23
105377067	0	0	0	0	0	0
1230	2291	1988	1717	493	454	1067
1232	18	11	8	1	1	4
729230	5612	7396	6580	66	59	175
102724297	3	0	0	8	10	16
1234	41	32	17	8	6	7
9034	9	4	4	150	94	179
105377068	0	0	0	1	2	3
4057	0	0	0	0	0	1
83597	0	0	0	0	0	0
79442	34	19	21	4	1	6
83598	6	2	0	0	0	1
6997	1	0	3	3	1	1
100132146	0	0	1	0	0	0
259173	1133	775	613	220	265	306
259236	47	16	25	15	5	19
29122	1	0	0	1	0	0
100287362	0	0	0	0	0	0
377047	4	3	2	0	0	0
100288960	5	1	4	0	1	2
729756	5	3	6	0	2	2
339906	0	0	1	0	0	0
4634	0	0	0	0	0	1
5745	8	6	0	2	3	3
151903	1580	1347	1245	936	1047	981
23218	7109	6464	4279	792	1229	1655
100129354	11	11	7	6	7	9
29072	4722	3911	4098	7070	8344	6337
285352	62	48	59	36	37	70
64147	357	241	256	373	360	602
109617025	1	0	0	3	0	3
23276	818	847	778	1036	1107	1288
25930	2832	2454	2482	900	1044	1377
22937	4259	3594	3464	1420	1472	1696
105377073	3	0	3	1	2	1
54859	1544	1374	1460	445	532	648
105377074	0	0	0	0	0	0
10675	96	148	136	18	19	18
6599	6313	6779	7248	6631	8159	6531
109623484	0	0	0	2	2	1
22907	4418	4912	4398	3121	3487	3894
100302232	4	1	3	3	3	2
4134	6582	5932	5484	1706	1929	3828
993	1568	2084	1798	420	442	953
100616407	0	0	0	0	0	0
820	20	33	18	18	27	8
51385	1566	1654	862	89	118	147
10201	1117	1101	1021	462	476	704
101060195	173	161	131	41	56	84
646424	0	0	0	0	0	0
100313840	0	0	0	0	0	0
285231	1	2	0	0	0	1
5364	509	486	325	240	299	256
105377077	5	7	3	0	0	1
79714	824	792	677	54	53	89
51372	3096	3607	3202	2665	3090	2913
84126	650	746	612	273	302	496
111822955	643	716	622	274	303	485
11277	297	279	270	116	89	211
51246	6953	4833	4216	3884	3934	4252
5210	755	565	648	81	85	118
102465494	1	0	0	0	0	0
90226	7	6	3	10	20	24
1294	650	359	224	515	535	851
100313843	8	7	1	1	5	8
7384	6171	7264	5979	4324	4692	4838
106635528	0	1	0	5	12	3
440955	1	2	0	1	1	1
65010	2691	2809	2228	907	979	1255
102465495	18	30	14	4	2	9
1951	366	268	231	875	1463	1350
100616112	2	1	2	15	12	10
102724368	10	3	3	7	12	4
51517	2016	2019	1842	192	282	358
51447	3051	2166	2333	4864	6106	5202
5576	3392	3261	3291	1748	1985	2138
100506637	71	36	40	9	7	9
788	800	720	687	358	369	487
646450	70	69	62	88	116	135
10425	4087	3687	3138	4446	5228	5535
54681	1614	1123	1131	340	339	403
11180	8464	5890	5670	1151	1391	1982
55152	2015	1457	1415	1109	1287	1256
494337	8	1	6	17	17	18
25915	3198	2751	2727	1622	2021	1537
406966	13	8	18	42	93	51
3615	9147	9361	8935	1490	2206	2298
54870	4669	4213	4092	4576	5696	4610
5859	10754	8134	8081	1392	1718	2186
102465536	12	7	5	3	9	4
10869	5299	4819	4524	2947	3851	4325
3913	65	52	54	14	22	31
22973	113	59	60	11	37	56
64925	1256	1171	1170	573	679	815
200942	172	95	76	22	54	48
646498	0	0	0	0	0	0
339834	3	0	2	0	0	6
375341	578	613	330	504	596	1034
100422952	18	17	26	38	48	65
7375	5528	5205	4599	4404	4827	5731
107986084	170	128	109	322	298	287
2876	17227	17736	11299	19076	19709	16326
387	35627	26879	26086	21932	28771	25834
6988	1518	934	924	676	907	723
275	836	329	371	17	13	41
84276	1334	715	765	65	57	109
1605	2435	2194	2119	246	253	573
100132677	12	5	3	4	4	5
8927	165	133	107	32	49	82
327	5335	5474	5078	1422	1709	1566
4485	514	261	298	175	147	223
63891	2681	2057	1950	1506	2053	2088
386724	662	687	493	193	192	248
29925	1497	1771	1492	467	508	719
9807	3443	3184	2812	6061	7899	6494
389118	39	10	4	8	13	15
389119	157	186	261	5	2	4
7318	11440	6639	6549	1975	1804	2487
100847079	329	187	185	53	59	64
10293	774	734	758	203	190	303
79012	84	45	25	48	57	192
4486	11	8	5	1	4	0
102724438	14	12	10	1	0	4
84315	267	289	246	33	25	72
10180	5053	4450	4309	2339	2860	3586
10181	8382	6276	6500	12545	14487	13864
100775107	520	391	427	802	922	918
100129060	916	649	663	1320	1533	1378
107986035	3	3	1	3	7	2
6405	485	549	420	52	75	85
2779	1	3	2	0	2	2
10991	2	0	2	0	1	1
2771	16235	14252	13762	3983	4144	5496
102464817	0	0	0	0	0	0
101928931	13	5	11	39	53	61
7869	97	49	45	182	246	258
102465526	0	0	1	2	3	0
132228	298	363	225	73	81	91
7866	2824	3522	2838	673	862	954
8372	4358	3983	3707	1590	1675	1644
24142	1589	1096	1163	184	247	260
3373	42	23	20	4	2	13
8692	444	695	427	68	80	118
11334	1137	1288	1092	716	693	716
11186	2954	2520	2022	1386	1507	1547
102060282	145	114	118	14	17	28
51364	141	96	94	7	11	18
10641	931	726	585	60	94	109
11068	833	723	668	345	399	444
11070	1345	1306	1094	1021	1384	1469
9254	38	17	25	16	16	20
105377082	0	0	0	1	0	0
105377083	0	0	0	0	0	0
51161	172	125	126	30	20	46
51409	1764	1360	1326	266	248	330
1154	532	664	447	29	43	60
7867	3755	4155	3981	625	622	635
107986085	143	54	51	9	17	20
1795	26	35	24	10	9	13
100616138	0	0	0	0	0	0
7873	1016	2224	1380	651	840	745
29890	3356	3306	2989	2757	3278	3219
9730	2600	2656	2603	2621	3411	3609
105377085	0	0	0	0	0	0
23132	1687	1450	1265	2073	2403	2457
105377086	3	1	4	7	5	5
51368	2562	2120	2068	476	491	519
2912	22	4	3	0	0	1
105377087	5	0	1	0	0	0
440956	9	0	3	0	0	0
100506840	6	0	0	0	0	0
401067	16	0	2	0	0	0
389123	0	0	0	0	0	0
101928999	0	0	0	0	0	0
389124	0	0	0	0	0	0
132141	0	0	0	0	0	2
9136	1186	1565	1114	880	1216	727
10039	408	283	252	75	74	72
118442	5	2	5	1	0	3
57060	1389	1003	780	268	293	289
84836	2965	1768	1924	499	492	481
100526760	1059	1009	856	287	411	301
25864	587	557	436	123	180	136
95	898	823	733	251	355	258
6159	33970	25710	23575	10325	12543	12079
105377088	0	0	0	0	0	1
1849	4512	3170	3210	393	402	434
100128378	5	1	0	0	0	1
25886	2353	1730	1841	163	148	241
211	5186	2643	3490	8943	9158	8922
54106	188	92	89	14	28	46
11344	3063	2332	2159	334	375	578
101929054	53	24	34	1	4	8
132160	997	340	425	101	98	266
80335	4093	4447	4116	4510	5720	5691
406890	2	0	0	0	0	0
107986086	23	10	12	14	31	28
132158	193	157	185	282	314	373
100874110	7	1	2	9	15	16
406925	9	3	0	3	1	1
25981	1949	1004	909	1287	1601	2110
8314	6042	6187	5622	3896	4775	4312
51533	627	593	678	37	61	95
56920	278	357	277	122	179	99
105377091	2	1	2	0	0	1
7134	1	5	0	0	0	0
11188	6196	4999	4181	2038	2197	2583
23166	72	72	68	17	15	11
64943	1382	1978	1508	298	308	371
440957	199	194	150	86	87	79
55193	2391	2031	2751	2021	2255	2768
26354	4463	5687	4459	1664	1844	2333
106633805	4	5	7	4	9	2
692089	17	22	17	20	15	21
100113381	44	44	32	17	19	33
109616991	34	28	26	13	13	12
692109	9	18	17	11	8	12
55830	1392	1347	1225	158	205	355
28972	3046	3283	2949	1934	2281	2152
6787	1293	1223	1283	730	793	917
3697	2	3	2	1	0	1
3699	9	5	0	0	5	16
3700	399	196	149	99	98	296
100873993	28	11	11	6	5	19
100526772	144	147	137	72	71	145
389125	41	19	13	4	6	20
375346	1205	1161	976	386	414	903
102465866	2	1	0	1	0	1
51460	1773	1536	1484	1089	1024	1273
91869	2104	2196	1999	1004	1226	1423
5580	11078	10321	10175	15806	15462	17689
7086	17654	14534	12988	3626	4866	6021
107986087	63	62	53	59	123	102
55802	1749	1385	1488	7656	8230	10082
109617024	0	0	0	0	0	0
105377094	0	0	0	0	0	0
776	37	25	21	11	10	8
55349	108	95	72	8	3	12
55540	114	131	81	74	82	83
93973	1264	1283	1165	1030	1152	1421
58515	858	788	749	1564	1673	1676
105377095	0	0	0	0	0	0
55799	601	601	452	42	57	55
107986088	0	1	0	0	1	0
790952	1	1	1	0	0	0
100874237	0	0	0	0	0	0
57408	0	0	0	0	0	0
107986089	0	0	0	0	0	0
105377096	0	0	0	0	0	0
105377097	0	0	0	0	0	0
105377098	0	0	0	0	0	0
7474	0	1	0	6	7	16
26059	0	0	0	1	2	1
105377100	0	0	0	0	0	0
711	0	0	0	0	0	0
100500875	0	0	0	0	0	0
105377099	0	0	0	0	0	0
285331	765	637	586	233	268	280
23272	6330	5167	5604	4564	5260	5828
50650	442	220	338	178	254	267
100874200	0	0	0	0	0	0
353324	0	0	0	0	2	0
54756	34	11	21	2	1	16
105377101	4	1	0	0	0	0
8820	258	111	120	135	89	227
26060	3856	3280	3522	1138	1227	1116
142686	201	158	203	74	95	88
105377102	124	116	143	44	55	56
201625	27	15	12	9	22	36
201626	1512	1596	1488	2363	2484	2791
378	3976	3842	3235	7829	8825	7587
106144532	24	13	19	17	36	14
201627	1768	1259	1235	416	469	741
101929159	1	6	0	0	1	0
7871	1587	1563	1729	2201	2303	2348
105377103	4	8	6	12	21	13
105377104	43	22	22	3	3	3
2317	5743	4656	4894	815	1131	1421
105377105	376	298	232	39	40	53
105377650	33	11	10	0	4	1
1776	0	0	0	0	3	2
107986091	0	0	0	0	0	0
57406	255	327	231	51	68	172
11102	949	1099	950	791	1007	1053
109703458	536	632	584	612	772	744
54899	9140	6646	7852	1473	1968	1955
105377106	29	29	24	19	12	15
5162	2350	2019	2036	581	682	647
107986092	0	0	0	0	0	0
200845	167	149	149	129	128	101
8309	11	9	6	1	0	3
107984079	1	0	0	0	0	0
11170	2	0	0	0	0	0
105377108	1	0	0	0	0	0
131177	1	1	0	0	0	0
105377109	0	0	1	2	1	1
200844	19	11	7	1	3	4
101929238	0	0	0	0	0	0
105377110	0	0	0	0	2	2
339902	0	0	0	0	0	0
2272	27	31	40	14	40	40
105377113	0	0	0	0	0	0
105377112	0	0	2	0	0	0
107986015	0	0	0	0	0	0
103504735	0	0	0	0	0	0
105377111	0	0	0	0	0	0
105377114	0	0	0	0	0	0
105377115	1	2	0	1	0	0
5793	646	554	613	543	733	1052
107986016	0	2	0	5	5	9
105377116	33	23	12	2	8	0
100506994	118	100	115	47	57	58
57415	376	332	362	313	372	456
55079	0	0	0	0	0	0
105377647	0	0	0	0	0	0
8618	0	0	0	0	0	0
285401	0	0	0	0	0	0
107986043	0	0	0	0	0	0
132204	0	0	0	0	0	0
100874016	0	0	0	0	0	0
132203	0	1	1	2	0	0
105377119	0	0	0	0	0	0
100130345	10	8	9	1	2	2
132200	7	9	11	1	5	8
80145	1831	1791	1592	809	1001	716
100874039	1	3	0	1	4	1
6314	1537	1103	1130	2387	2435	2213
100861563	16	8	4	1	6	3
100507062	54	64	44	48	60	57
9861	2022	2164	2079	2337	3004	2617
105377121	0	0	0	0	0	0
107986093	0	0	0	0	0	0
100652759	4	1	1	10	18	11
100287879	0	0	0	0	0	0
166336	16	3	7	42	37	41
100874242	0	0	0	0	0	0
100874243	0	0	0	0	0	0
101929316	0	0	0	0	0	0
105377123	0	0	0	0	0	0
56999	8	25	13	11	0	10
101929335	1	0	1	0	0	0
100507098	0	0	0	0	0	0
105377124	0	0	0	0	0	0
107986017	0	0	0	0	0	0
105377125	0	0	0	0	0	0
105377127	0	0	0	0	0	0
102724763	0	0	0	0	0	0
107986094	0	0	0	0	0	0
9223	2	0	0	4	2	3
107986018	0	0	0	0	0	0
151877	0	0	0	0	0	0
100873983	0	0	0	0	0	0
105377128	0	0	0	0	0	0
115286	826	696	758	1021	1265	1252
107986095	0	0	0	0	0	0
26018	1728	1577	1913	3024	3327	4233
105377141	0	0	0	0	0	0
105377142	0	0	0	0	0	0
105377143	0	0	0	0	0	0
105377144	0	0	0	0	0	0
84541	266	359	328	1019	846	879
100422941	0	0	0	0	0	0
112267879	0	10	4	3	1	5
8801	1491	1571	1766	1079	1243	1217
105377148	1	0	0	2	3	2
101927111	3	8	13	1	8	1
407738	0	0	0	0	0	0
107986019	2	1	1	0	0	0
105377146	0	0	0	0	0	0
151647	0	0	0	0	0	0
285203	1417	1098	1047	1029	905	1022
7110	2321	1851	2160	3695	3461	3823
100422859	2	0	1	1	1	3
9039	2117	1936	1821	1639	1693	2107
10550	2819	2038	1972	1283	1259	1617
56203	8	4	2	1	2	4
23150	1348	1041	1112	654	626	1128
4286	215	172	168	165	178	214
101927152	24	19	32	18	21	17
105377151	1	0	2	2	3	0
107986096	0	0	1	0	0	0
105377152	0	0	0	0	0	0
27086	2522	1978	1884	3033	3094	3233
104502416	1	2	0	1	1	1
100302112	6	1	0	1	0	5
105377155	15	4	1	1	1	9
317649	144	90	89	71	74	79
2850	98	64	65	26	12	24
60675	0	1	1	0	2	0
105377156	0	0	0	0	0	0
105377157	1	0	0	0	0	2
285286	35	20	8	129	153	313
201617	0	0	0	0	0	0
105377158	0	0	1	0	0	0
105377159	0	0	0	0	0	0
23429	1543	1407	1403	5001	4764	5560
105377160	0	0	0	0	0	0
105377161	1	0	0	1	3	4
102724817	0	0	0	0	0	0
105377162	0	0	0	0	0	0
55164	715	849	755	314	361	459
107986097	0	1	0	1	0	0
727936	54	50	44	219	283	419
151987	3082	2873	3030	6489	6174	7539
55096	161	93	116	289	301	291
107986098	19	11	11	8	7	6
23024	13	8	9	8	10	8
101927296	1	0	0	0	0	0
101927249	0	0	0	3	0	0
105377164	0	0	0	0	0	1
105377165	24	11	15	83	71	76
101927346	0	0	0	0	0	0
5067	0	0	0	0	0	0
105377166	0	0	0	0	0	0
105377167	1	0	1	0	1	0
105377168	0	0	0	0	0	0
107986099	51	41	60	6	5	10
100846999	185	250	281	156	304	270
105377207	0	0	0	0	0	1
692099	309	391	315	338	293	423
107986100	45	39	31	29	16	28
100302212	5	5	10	0	0	0
100288801	14	4	11	1	0	0
401074	369	408	384	1241	1126	969
100131827	327	263	250	127	131	163
100422955	5	4	3	5	1	4
6092	8	5	24	1	1	2
107986020	1	0	0	0	0	1
102724949	0	0	0	0	0	0
105377171	0	0	0	0	0	0
105377172	0	0	0	0	0	0
105377173	0	0	0	0	0	0
6091	2057	1859	2538	9458	8992	13110
101927374	1	1	0	1	1	0
100500877	0	0	0	0	0	0
105377177	0	0	0	0	0	0
105377176	0	0	0	0	0	0
105377175	0	0	0	0	0	0
105377174	0	0	0	0	0	0
728290	0	0	0	0	0	0
2632	1611	1528	1824	1545	1766	2487
105377178	0	0	0	0	0	0
105377179	0	0	0	0	0	0
105377180	141	91	159	83	110	119
101927439	0	0	0	0	0	0
105377181	0	0	0	0	0	0
105377183	0	0	0	0	0	0
105377186	0	0	0	0	0	0
105377187	0	0	0	0	0	0
105377188	0	0	1	0	0	0
440970	0	0	0	0	0	0
105377192	0	0	0	0	0	0
105377193	0	0	0	0	0	0
253559	23	12	20	9	9	18
106635529	0	0	0	0	0	0
100847077	0	0	0	0	0	0
100874037	0	0	0	0	0	0
102723364	0	0	0	0	0	0
101927494	0	0	0	0	0	0
101927518	0	0	0	0	0	0
105377196	0	0	0	0	0	0
389136	11	10	12	9	8	4
100846978	58	24	25	7	3	10
100616161	0	0	0	0	0	0
25978	598	475	537	1543	1461	1177
5449	0	0	0	0	3	0
105377198	0	0	0	0	0	0
3355	4	2	2	0	0	4
8545	7085	5141	5662	6335	6986	7701
55279	707	642	695	1870	1858	1748
285237	1177	952	1065	2806	2740	2214
105377202	0	0	0	0	0	0
111064647	4	1	0	0	0	0
2042	2	1	0	0	0	0
101930420	106	127	118	27	40	36
107984021	13	13	14	7	7	3
5627	2111	1485	1556	823	902	778
200894	564	457	490	1185	1266	1175
415117	7	8	6	1	7	3
200895	269	257	262	59	66	70
63899	693	519	453	553	714	712
105373992	0	0	0	0	0	0
255025	0	0	0	0	0	0
100287639	1	0	0	0	1	1
102465864	0	0	0	0	0	0
285220	13	21	8	10	9	8
107986103	0	0	0	0	0	0
101929278	0	0	1	0	1	0
84100	115	116	123	39	38	36
101929298	1	3	3	1	1	1
131544	1110	1111	1159	640	741	850
105373994	4	1	1	1	0	2
84864	700	812	661	146	177	204
200959	0	0	0	0	0	0
81050	0	0	0	0	0	0
26341	0	0	0	0	0	0
105373996	0	0	0	0	0	0
403273	0	0	0	0	0	0
403274	0	0	0	0	0	0
105373998	0	0	0	0	0	0
105373997	0	0	0	0	0	0
101929320	0	0	0	0	0	0
105373999	0	0	1	0	0	0
79295	0	0	0	0	0	0
79310	0	0	0	0	0	0
403278	0	0	0	0	0	0
105374000	0	0	0	0	0	0
403277	0	0	0	0	0	0
26339	0	0	0	0	0	0
402135	4	6	4	1	2	1
56650	1398	1052	1196	2201	2108	2549
2838	0	0	0	0	0	0
1371	943	931	963	974	986	1059
100874207	7	3	8	69	101	103
10402	535	685	386	1538	2319	2186
131566	725	667	676	663	784	922
105374002	3	1	1	0	0	1
105374003	0	0	0	2	0	0
107986104	0	0	0	0	0	0
105374004	0	0	0	0	0	0
105374007	0	0	0	8	7	50
105374005	0	0	1	15	21	27
105374006	0	0	0	1	1	1
1295	1	3	2	19	18	85
101929357	111	108	129	78	94	83
84319	831	888	755	396	574	581
11259	1133	916	695	2812	4044	3790
112268455	1	0	0	0	0	0
100500859	0	0	0	0	0	0
105374010	5	3	6	13	3	8
105374009	4	0	0	0	1	2
644444	0	0	0	0	0	0
55773	1382	1170	1297	3454	3967	4266
56954	1670	1555	1249	531	748	712
9868	3740	3780	3664	3225	3793	3597
348801	37	21	34	1	6	17
55076	342	232	283	169	210	483
84873	1	0	0	0	2	0
10342	3449	2970	2858	7821	8709	7052
25890	24	15	9	7	5	19
50939	59	20	29	7	11	12
57337	933	502	643	489	447	494
131909	0	1	0	1	0	0
54931	1238	1283	1158	634	705	647
57092	11687	9696	8670	5714	5958	6517
27107	2155	1818	1962	3757	3288	3197
100009676	171	176	178	335	366	266
6152	14804	12267	10518	7070	8801	7313
105374013	128	58	84	64	95	141
285359	80	81	55	19	39	26
79598	701	746	872	93	106	171
91775	2250	2687	2237	461	524	672
64332	406	376	297	44719	58495	57354
152225	0	0	0	13	23	38
101929411	0	0	0	0	0	0
107986105	0	0	0	0	0	0
131368	1	0	0	0	0	0
105374016	0	0	0	0	0	0
107986106	0	0	0	0	0	0
105374017	0	0	0	0	0	0
105374018	0	0	0	0	0	0
100616336	0	0	0	0	0	0
105374019	1	0	0	0	1	0
105374020	1	1	0	0	1	0
105374021	0	0	0	0	0	1
107986107	0	0	0	0	0	1
107986108	0	0	0	1	0	0
105374023	0	0	0	0	0	0
214	3693	4802	4184	11112	10785	12188
868	361	232	237	1082	1393	1008
107986109	5	2	2	3	1	0
105374024	0	1	0	0	0	0
105374026	0	0	0	0	0	0
105374027	1	2	5	2	0	1
107986110	0	0	0	0	0	0
107986112	0	0	0	0	0	0
101929485	0	0	0	0	1	0
105374029	0	0	0	0	0	2
101929534	0	0	0	0	0	0
107986021	0	0	0	0	1	0
100302640	0	1	0	0	0	0
344595	56	35	45	2	1	4
84692	0	0	0	0	0	0
101929579	0	0	0	0	0	0
101929607	1	1	0	0	1	1
56987	948	793	966	756	878	623
151658	0	0	0	0	0	0
285205	0	0	0	0	2	0
961	3174	2581	2189	2109	1999	2400
105374031	0	0	0	0	0	0
101929623	5	1	0	193	87	143
55081	340	459	356	493	580	579
11148	85	111	145	35	18	42
22989	40	35	21	10	25	32
57650	1697	1465	1737	1339	1265	1423
9666	431	255	325	263	304	275
105374033	0	0	0	0	0	0
105374034	0	0	0	0	0	0
84666	0	0	0	0	0	0
50852	0	1	0	0	0	0
9626	0	0	0	0	0	0
27136	37	9	20	6	3	3
100506506	0	0	0	0	0	0
401081	0	0	0	0	0	0
677779	0	0	0	0	0	0
151871	0	0	0	0	0	0
55211	0	0	0	0	0	0
401082	0	0	0	2	1	0
100616129	0	0	0	0	0	0
105377811	0	0	0	0	0	0
105374036	0	0	0	0	0	0
105374037	0	0	0	0	0	0
151760	1	1	4	2	0	2
100506555	0	0	0	0	0	0
25945	70	36	43	69	37	81
105374038	0	0	0	0	0	0
105374039	0	0	0	0	0	0
10225	0	0	0	0	0	0
79413	2	0	0	0	0	0
257068	7	12	6	0	0	0
100874115	0	0	0	0	0	0
90102	3	4	3	2	4	1
107984087	0	0	0	0	0	1
105374040	0	0	0	0	0	0
55347	1064	967	983	113	117	125
29114	3	0	0	0	0	0
344805	0	0	0	0	0	0
79669	4	5	4	40	34	43
693152	0	0	0	0	0	5
257144	7	4	7	1	0	1
112806053	0	0	0	0	0	0
285335	0	0	0	1	0	0
105374042	0	1	0	2	0	1
4345	1	0	0	0	0	0
105374041	0	0	0	0	0	0
112268446	0	4	1	0	0	0
151888	7	7	8	0	1	0
64422	2072	2279	2113	1154	1265	1211
55032	836	747	853	284	285	536
112268447	7	8	4	3	0	2
100506621	5	3	2	3	0	2
151887	4	1	2	3	0	1
101929694	8	1	0	6	3	0
113218483	0	1	0	0	0	0
100129297	8	0	2	6	8	4
344807	9	9	2	6	7	4
131450	18	7	1	1	0	2
29083	464	450	432	219	205	289
25871	2228	1840	1679	2271	2450	2502
107986114	82	56	75	602	627	721
107986113	3	2	2	3	0	4
101929717	5	4	1	17	26	44
102723430	1	1	0	2	1	7
91653	40	21	19	10	9	25
55779	1004	775	607	163	219	252
100874029	15	20	14	2	5	3
102466253	0	0	0	0	0	0
152185	678	545	543	239	296	339
54847	12	18	13	1	6	6
100616476	0	0	0	0	0	0
205717	1127	911	1150	1523	1854	1975
80218	4920	5637	5581	6159	6130	7365
523	3628	3468	3795	4432	4646	4654
54762	8	3	3	3	4	11
254887	646	773	638	459	411	340
57577	317	224	256	185	196	342
105374048	1	2	2	0	0	0
79691	1942	2202	1960	927	898	1051
1814	0	0	0	0	0	0
107986115	0	0	0	0	0	0
7634	1	3	1	1	0	3
201633	105	53	47	26	49	40
26137	109	59	61	35	58	60
693153	2	0	1	0	0	1
100131117	0	0	0	0	0	1
101929754	0	0	0	0	0	0
100616166	0	0	0	0	0	0
