GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290465	GSM6290466	GSM6290467	GSM6290468	GSM6290469	GSM6290470	GSM6290471	GSM6290472	GSM6290473	GSM6290474	GSM6290475	GSM6290476	GSM6290477
105374023	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0
214	3693	4802	4184	3053	11112	10785	12188	11433	11374	10443	14348	11766	12986	12271	9723	9174
868	361	232	237	616	1082	1393	1008	786	1162	932	507	417	387	631	668	634
107986109	5	2	2	3	3	1	0	1	1	0	0	0	1	0	0	0
105374024	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0
105374026	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105374027	1	2	5	5	2	0	1	8	1	4	1	0	2	8	0	0
107986110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929485	0	0	0	0	0	1	0	0	4	0	1	1	0	0	0	2
105374029	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
101929534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
100302640	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0
344595	56	35	45	57	2	1	4	4	6	4	12	13	15	5	1	6
84692	0	0	0	1	0	0	0	0	0	5	0	0	1	0	0	0
101929579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
101929607	1	1	0	3	0	1	1	2	1	0	1	0	0	0	0	0
56987	948	793	966	1431	756	878	623	838	755	616	694	482	571	986	375	398
151658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285205	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
961	3174	2581	2189	3730	2109	1999	2400	2391	2573	2357	4097	2752	3574	3914	2105	2276
105374031	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
101929623	5	1	0	3	193	87	143	146	210	161	69	43	78	170	122	138
55081	340	459	356	221	493	580	579	328	797	730	487	554	523	355	437	531
11148	85	111	145	16	35	18	42	24	21	29	47	62	49	21	43	33
22989	40	35	21	54	10	25	32	57	31	31	47	25	39	31	24	13
57650	1697	1465	1737	1871	1339	1265	1423	994	1441	1518	2338	1763	1839	1528	1674	1529
9666	431	255	325	472	263	304	275	190	320	298	250	194	199	199	187	163
105374033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50852	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27136	37	9	20	24	6	3	3	13	8	10	20	18	25	31	8	4
100506506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
677779	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
151871	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
55211	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
401082	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0
100616129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151760	1	1	4	5	2	0	2	4	0	0	0	0	0	0	4	2
100506555	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
25945	70	36	43	54	69	37	81	74	63	55	155	115	123	65	80	60
105374038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10225	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
79413	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257068	7	12	6	16	0	0	0	0	3	3	7	1	0	0	0	0
100874115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90102	3	4	3	1	2	4	1	0	4	0	4	2	4	3	6	2
107984087	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105374040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55347	1064	967	983	827	113	117	125	66	103	134	441	356	449	150	117	137
29114	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
344805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79669	4	5	4	0	40	34	43	24	36	70	6	13	13	21	59	60
693152	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
257144	7	4	7	13	1	0	1	2	1	4	0	1	0	2	2	1
112806053	0	0	0	0	0	0	0	2	1	1	0	1	0	0	1	1
285335	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0
105374042	0	1	0	0	2	0	1	0	1	1	0	0	0	0	0	0
4345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268446	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
151888	7	7	8	7	0	1	0	4	1	0	3	0	1	0	0	0
64422	2072	2279	2113	1848	1154	1265	1211	1055	1188	1275	1848	1795	1787	1168	1028	1021
55032	836	747	853	891	284	285	536	347	462	470	729	642	656	441	427	440
112268447	7	8	4	13	3	0	2	4	2	1	9	5	9	10	2	3
100506621	5	3	2	9	3	0	2	4	2	1	5	5	8	7	1	1
151887	4	1	2	5	3	0	1	3	0	5	16	14	13	3	2	0
101929694	8	1	0	15	6	3	0	0	0	0	0	2	2	10	0	3
113218483	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129297	8	0	2	10	6	8	4	6	2	8	14	10	17	16	5	0
344807	9	9	2	17	6	7	4	10	9	6	9	9	12	14	4	4
131450	18	7	1	20	1	0	2	1	0	2	13	10	10	7	5	4
29083	464	450	432	523	219	205	289	158	317	324	591	488	626	267	317	230
25871	2228	1840	1679	2418	2271	2450	2502	2120	2662	2579	2002	1997	2210	2263	1646	1758
107986114	82	56	75	141	602	627	721	491	801	731	316	357	317	479	606	566
107986113	3	2	2	10	3	0	4	3	1	1	6	0	1	4	1	2
101929717	5	4	1	4	17	26	44	47	48	64	33	33	40	35	42	31
102723430	1	1	0	0	2	1	7	8	5	9	3	5	6	5	6	11
91653	40	21	19	34	10	9	25	15	28	28	55	27	39	32	28	25
55779	1004	775	607	888	163	219	252	177	254	243	304	273	287	247	199	175
100874029	15	20	14	15	2	5	3	5	7	8	7	11	9	5	3	2
102466253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152185	678	545	543	707	239	296	339	171	422	308	322	250	285	242	303	280
54847	12	18	13	36	1	6	6	19	8	3	15	6	10	31	2	8
100616476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205717	1127	911	1150	1333	1523	1854	1975	1190	1480	1401	1262	1200	1309	1040	1011	900
80218	4920	5637	5581	5399	6159	6130	7365	4552	6322	6459	9450	8421	9344	5905	5076	5056
523	3628	3468	3795	3827	4432	4646	4654	3905	4641	4362	7228	6207	6843	5866	2938	3465
54762	8	3	3	15	3	4	11	4	3	8	6	4	11	4	1	11
254887	646	773	638	617	459	411	340	276	410	362	196	244	216	178	200	212
57577	317	224	256	358	185	196	342	238	340	325	199	159	233	253	267	256
105374048	1	2	2	4	0	0	0	1	0	1	0	0	1	1	0	1
79691	1942	2202	1960	1762	927	898	1051	588	1213	1262	2145	2241	2089	1146	1139	1161
1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7634	1	3	1	0	1	0	3	1	0	0	1	0	0	0	0	1
201633	105	53	47	124	26	49	40	49	11	42	21	22	34	37	19	14
26137	109	59	61	145	35	58	60	80	18	54	29	29	42	45	24	18
693153	2	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1
100131117	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
101929754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104413890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926886	3	1	2	4	0	3	4	0	3	1	0	0	0	0	0	0
105374051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2596	0	0	0	3	1	6	1	0	0	0	0	0	2	1	4	1
4045	1	0	2	0	2	0	1	0	2	3	1	0	1	3	0	1
105374053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109623450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926903	0	0	0	0	0	0	0	0	1	3	2	0	0	2	0	2
100861506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374056	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105374057	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
107986022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
101926953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107983969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374059	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3
152404	6	1	3	8	0	3	1	1	5	1	4	4	5	4	3	3
100506765	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
152405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7348	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
8702	206	191	191	241	686	713	700	563	627	746	462	434	419	597	439	518
100874201	11	13	11	13	41	53	60	37	47	70	39	25	24	32	39	58
57514	256	166	101	472	3248	3846	9195	7876	6549	10893	8444	8987	7251	9421	8947	8460
100874246	11	13	10	35	146	153	148	167	153	110	63	70	42	101	88	82
55254	1465	1019	1187	1622	3008	3145	3912	3304	3371	3923	2733	2470	2132	3369	3112	3113
56983	819	688	640	850	3989	3303	5087	5355	4396	5051	1735	1596	1552	5547	4244	4342
51300	2775	2638	2372	2497	1753	1988	3109	2944	2749	3346	4217	3823	3712	4273	2574	3020
941	4	3	4	15	1049	793	2082	2752	1554	2440	4346	2743	3175	5358	1951	2316
107986118	2	0	0	0	13	3	31	27	13	23	60	44	49	70	36	34
141	741	559	623	892	1310	1668	2021	2557	2000	2248	3070	2593	2446	3079	1771	1863
51365	3	1	2	8	6	9	49	56	18	37	136	84	63	119	35	33
105374062	5	2	1	5	11	17	63	51	20	27	150	59	100	119	29	36
64091	78	37	25	44	88	98	210	199	141	220	163	119	140	230	151	198
105374063	5	4	0	14	10	17	15	16	19	12	21	26	15	33	16	14
10063	1016	1024	807	931	1133	1334	1336	1378	1279	1444	1354	1364	1179	1215	1079	1101
105374064	0	0	0	0	0	3	2	5	1	1	0	0	1	0	0	0
89876	8	5	8	9	27	34	42	45	61	69	67	52	63	47	46	34
8856	118	51	58	44	9	17	11	10	1	8	14	11	10	35	10	8
2932	2331	1896	2165	3093	3332	3591	3650	2738	3565	3245	3323	3238	3035	2582	2305	2256
113839522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986119	115	78	76	79	46	34	42	43	50	37	57	70	51	54	25	27
105374065	0	0	0	2	3	3	2	2	3	0	2	0	1	2	0	1
165829	8	6	9	2	147	66	141	109	96	97	49	17	23	102	89	97
116064	2696	3371	3284	2607	1559	1228	1595	827	1664	1420	3122	2585	3207	1245	1414	1165
100130701	11	5	11	10	6	9	9	11	13	10	9	3	4	7	2	5
11167	904	566	735	842	299	355	314	345	329	333	468	277	427	482	163	246
406975	24	23	17	25	8	5	6	8	4	9	8	7	18	14	6	10
107986121	45	31	29	41	7	8	7	9	7	5	15	11	16	10	5	8
4710	2669	2584	2556	2182	1708	1894	1844	1648	1625	1680	2557	2476	2404	1980	1420	1505
3081	136	119	62	116	94	105	311	514	266	460	1697	1217	1523	1357	360	471
285282	1361	1135	1253	1415	1121	1437	1624	1253	1571	1578	1616	1542	1617	1413	1210	1132
2960	909	846	860	801	365	548	591	479	521	570	1197	1212	1164	786	542	569
101926983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9515	285	241	288	366	269	308	350	359	405	361	545	307	427	520	267	295
100847043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10721	3890	2991	3317	4551	1642	1914	2174	1264	1614	1889	2983	2572	2457	1927	2185	1787
503582	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1
51725	10	8	5	6	1	2	3	2	1	1	12	4	13	12	5	3
3059	13333	11430	10387	10655	6600	7993	9041	7245	8129	10210	12285	11514	11796	9202	6503	7879
2804	3786	2662	3105	4130	7098	8714	8863	4274	6453	6839	2804	2506	2462	3719	4297	3997
9657	2324	1716	1416	2358	855	900	1223	1084	1168	1492	1521	1223	1534	1478	1186	1143
55840	1151	1047	983	1047	340	398	306	177	282	227	291	242	343	233	153	175
6565	1291	1212	885	822	91	84	116	61	55	85	206	146	147	104	85	40
286676	20	12	18	32	6	9	4	8	3	3	6	5	1	7	3	1
101927010	72	21	28	21	2	3	2	11	0	3	5	6	3	17	0	0
942	154	34	17	434	71	66	143	132	48	147	198	144	127	246	89	115
846	1	0	1	1	0	0	3	0	2	1	13	6	7	13	3	2
1475	3958	2631	2365	4135	5246	4961	4645	6128	4865	5441	3217	3081	2438	5174	3463	4043
131076	381	538	419	289	269	334	329	131	307	359	379	375	385	224	290	317
26355	646	672	516	542	146	168	203	164	175	277	217	285	290	177	172	189
54554	751	531	513	753	186	219	256	196	249	266	293	258	265	345	231	242
102723582	16	12	9	40	15	38	29	12	13	15	15	3	14	25	17	13
3836	2640	2225	2375	2673	6827	7642	9309	7886	7889	10002	5002	4942	4636	7325	7470	7182
107984000	2	0	0	3	3	2	4	0	3	21	1	0	0	0	1	8
105374071	218	130	125	198	422	353	733	1931	433	716	962	547	705	2113	489	637
83666	1626	895	924	1547	3641	2706	6667	14314	4089	7152	11462	7039	7427	15375	5317	6818
151636	3530	2305	2510	3536	5645	4208	8520	16557	5720	8895	11074	7109	7469	16023	6630	8219
165631	963	541	512	782	98	122	134	234	129	184	292	160	260	308	111	117
54625	5111	2619	3048	5551	21455	17277	29100	52535	19488	26562	39468	23340	23785	52733	19243	24911
79663	519	410	337	469	309	379	375	269	371	400	240	183	204	265	264	271
84925	261	187	173	283	245	426	384	228	384	341	89	63	87	123	119	183
100129550	140	66	51	118	30	65	68	61	57	58	18	18	24	32	19	22
54437	10	4	3	8	0	1	0	1	0	4	0	0	0	2	1	0
112268448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10954	666	637	579	533	250	302	308	310	384	312	419	321	363	376	286	276
102465667	2	10	2	4	1	6	0	3	5	1	3	2	1	7	1	2
26984	595	628	584	513	412	474	456	411	486	556	472	569	554	440	434	421
111	20	16	14	9	1	11	12	9	8	4	15	10	7	16	2	1
201562	1182	1164	1062	1143	630	814	637	390	697	693	805	748	797	377	566	514
100506826	35	22	17	28	4	9	5	10	5	7	11	2	7	8	6	5
4638	100	83	82	108	29	27	21	20	23	16	41	33	29	14	28	28
100873940	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
105369194	8	4	3	11	0	6	4	1	5	4	5	0	0	3	3	1
64770	7962	6081	6074	6563	1851	1719	2181	1635	2189	2269	4076	2678	3553	2589	2057	1938
54763	0	3	0	5	0	0	2	2	0	2	0	0	0	0	1	1
8997	178	105	93	146	5	10	8	12	26	13	11	10	9	47	7	7
100847021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102464832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986123	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
105374076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7372	2007	2310	1845	1564	863	1140	1183	886	1136	1259	1619	1850	1679	1080	1069	1133
100422864	0	1	0	2	1	3	3	0	4	0	4	0	0	0	0	1
3693	683	217	320	1255	175	274	295	404	263	318	239	256	242	355	171	285
56667	5	1	0	0	22	4	30	25	25	38	66	71	50	23	30	23
57493	759	513	541	1180	357	480	1063	875	630	1158	2342	1662	1653	2014	1217	1239
84561	523	49	137	1030	85	44	144	634	75	169	364	324	253	913	149	198
100847039	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
7707	2293	1939	1973	2360	2401	2675	2764	2124	2539	2527	1962	1645	2024	2328	2008	1925
105374080	6	2	4	4	0	1	0	1	1	2	2	0	0	2	0	1
105374081	1	1	0	1	2	1	0	0	2	5	1	0	0	1	4	3
8723	2216	1860	1832	2346	1087	1336	1329	959	1324	1484	1583	1530	1634	1149	1135	1062
114885	404	274	215	435	343	376	589	291	535	562	575	699	673	366	445	473
105374312	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
100302204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927056	3	0	1	8	0	2	0	2	0	0	5	2	0	1	1	1
102723696	10	7	5	13	4	5	8	4	4	1	1	0	1	5	2	1
100125556	40	52	37	32	3	3	5	3	4	10	9	6	9	5	5	1
200810	56	41	52	88	5	3	10	4	16	9	13	12	18	7	10	6
152015	3	8	9	8	0	0	7	1	0	1	0	1	4	1	5	1
54946	2015	1248	1261	1749	603	727	776	771	711	794	844	876	820	828	506	620
105374085	21	17	8	11	8	5	8	4	10	3	6	2	5	13	2	1
112267887	2	0	0	3	0	0	0	0	1	0	0	0	2	1	0	0
10840	4	1	0	6	0	0	0	1	0	0	0	0	0	0	0	2
100874204	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
105374083	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
100862662	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
107986124	7	3	8	3	2	1	1	2	2	2	2	0	0	1	0	0
28999	147	190	142	91	79	121	104	51	99	104	6	3	7	10	53	32
105374088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348807	8	4	2	3	2	2	0	5	0	1	1	2	2	3	3	5
79364	2939	2048	1955	3065	2096	2800	2621	1904	2202	2476	1126	1404	1162	1588	1777	1543
131669	8	3	0	15	3	5	4	2	3	2	3	0	1	3	0	0
166012	267	202	221	219	35	66	40	36	66	45	16	26	10	17	32	17
152065	23	23	9	32	7	19	13	4	23	8	2	0	1	7	11	1
105374090	5	0	1	3	0	0	6	0	1	4	2	0	0	0	3	2
114112	329	222	188	314	63	69	74	67	86	91	47	109	88	108	69	86
255330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84303	112	142	106	98	37	39	37	14	34	48	31	33	39	25	40	19
5361	3666	2201	2439	3298	1852	1828	3416	2721	2646	3886	4843	5860	4335	2505	3343	2431
285311	3	2	3	16	1	1	2	7	1	2	2	4	2	9	2	1
100419008	0	0	0	0	40	10	17	44	22	12	13	4	10	46	6	10
101927123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986125	0	0	0	0	2	2	6	15	4	6	3	5	5	7	3	2
131601	2264	2011	1479	1337	7548	7545	8707	7568	7287	9332	5491	6516	4733	5374	6468	6384
102466199	4	2	8	3	47	35	18	16	7	13	9	10	10	10	9	7
102465857	0	0	2	0	7	20	9	3	11	5	5	4	3	14	7	1
4171	9140	8910	10821	6201	1496	1545	2237	1688	2263	3033	5624	5311	5280	2323	3382	2828
107986126	2533	2409	2527	1443	312	394	496	403	502	667	1306	1166	1178	550	708	682
50512	1553	1784	1212	1105	275	293	292	231	266	322	254	310	318	239	207	221
80325	1473	624	699	1244	864	1442	1228	1087	943	1311	979	1329	1064	1062	877	839
11343	50	72	24	83	2658	2827	7946	8889	5515	9723	8670	10673	8763	10568	7579	8144
107986127	4	7	0	6	888	743	745	635	810	704	570	553	510	658	496	528
107986129	1	0	1	2	0	2	2	1	2	4	7	5	4	6	0	3
105374096	1	0	0	0	1	1	4	2	5	9	3	1	1	0	0	3
166348	8	5	4	2	0	4	6	1	2	6	3	2	1	5	3	4
102723759	4	0	3	5	1	0	1	1	0	0	1	1	1	0	0	1
29927	13819	13060	13042	10505	9920	11041	12279	11483	11220	13595	17772	19236	15683	13498	11330	11095
8607	3565	4413	3912	2793	1187	1400	1667	1140	1582	1785	2691	2854	2751	1628	1644	1552
100874089	5	1	0	1	0	0	0	0	1	0	3	0	0	1	0	0
60678	880	694	573	707	104	185	254	278	261	298	429	438	440	369	271	207
165721	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
285224	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2624	930	878	660	887	430	377	440	526	460	491	278	263	271	308	325	300
101927167	793	711	599	844	429	525	489	628	471	411	197	164	182	340	272	241
90246	619	385	269	563	160	297	285	344	250	275	60	56	81	247	119	113
23434	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
6184	9955	11339	10178	7541	7705	8344	7643	6959	6992	7723	9823	9070	8634	6692	5925	5683
7879	10345	9303	8281	8819	13007	14829	12275	9783	10530	11916	8719	8993	8266	6890	6863	6976
113219457	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
653712	95	54	61	60	24	49	48	70	51	59	41	38	30	63	38	25
28976	2437	2479	2634	1584	776	860	1024	1024	1070	1326	1913	1486	1523	1293	1140	1101
57501	768	778	688	542	218	273	281	306	285	344	498	422	401	408	345	250
79825	18	16	5	9	5	0	6	1	1	9	7	0	6	1	1	0
2815	43	10	17	18	10	7	7	9	9	4	6	1	2	6	2	2
100534599	1117	813	845	1332	919	1024	1030	775	867	970	887	886	821	833	626	682
339122	444	201	215	648	53	57	143	219	108	144	359	353	305	314	101	134
57461	1322	1247	1088	1213	1495	1880	1555	1030	1380	1539	961	998	994	888	938	976
7555	10427	9428	8025	9643	11294	14394	11385	8795	10884	11222	9938	9617	9917	8351	7494	7734
105374101	18	2	7	4	3	2	6	2	1	1	3	10	10	2	2	4
105374102	3	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0
22820	6312	5642	5970	5124	2389	3173	3930	3385	3608	4505	5785	6248	5536	4425	3465	3470
102465496	0	1	0	0	0	1	1	1	0	5	1	0	0	0	0	1
56941	1041	974	902	881	283	282	352	385	263	454	756	677	693	437	301	344
8971	4003	2405	2784	2915	8483	8980	6615	8527	8321	5939	2720	1847	2181	4303	3460	2589
339942	124	73	81	80	133	144	107	149	150	86	49	38	35	57	65	44
132241	563	486	366	633	307	310	421	537	413	532	276	342	253	579	359	364
677797	8	4	3	5	6	5	10	6	1	2	4	8	3	1	3	3
90288	77	111	33	68	41	34	71	31	52	59	109	113	82	81	48	29
8930	2891	2907	2638	2416	924	838	1053	597	996	1194	2816	2757	2610	1159	1099	1005
55764	2022	1823	1921	1431	489	610	622	442	717	654	729	696	691	491	514	560
6010	4	1	4	3	0	0	0	0	0	2	1	1	0	0	1	1
132243	0	0	1	0	1	0	1	4	2	8	4	4	5	2	0	1
23129	2344	2024	2555	1733	1064	935	1888	2080	1542	2544	2785	3116	2445	2265	2913	1921
23023	593	429	380	612	207	268	372	327	337	396	522	590	444	473	360	332
100507032	1024	953	761	877	70	76	89	79	48	77	144	174	158	128	73	57
7200	3	1	1	6	0	0	0	0	1	1	0	0	0	0	0	0
644974	24	38	25	17	11	11	17	5	14	18	19	10	9	12	11	11
105374105	5	9	7	2	2	5	4	4	4	4	1	5	3	3	2	1
729375	102	102	76	92	58	92	138	80	91	88	60	67	52	69	89	56
105374104	48	26	29	26	3	3	4	5	3	5	8	7	7	16	4	3
105374103	5	5	4	2	1	2	1	1	1	0	2	0	1	2	0	4
107986131	5	3	2	6	1	0	0	0	0	4	0	0	2	4	1	0
107986133	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0
646300	26	4	4	16	4	6	5	10	3	12	0	5	3	8	3	1
105374106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256076	8	3	1	2	3	4	3	2	0	2	0	4	3	1	4	3
131873	10	4	7	8	9	4	15	5	5	15	9	8	9	8	5	3
30849	1293	1380	1437	1301	1044	1264	1465	986	1247	1343	1035	974	956	1039	967	990
107986023	8	3	11	5	6	9	15	5	14	5	7	1	6	10	7	5
105374107	1	0	0	2	205	163	82	143	155	103	8	7	13	69	63	56
105374108	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
27032	2710	2478	2387	2914	13104	15575	18755	10152	13990	14995	5004	4898	5015	7222	8477	9288
28990	374	362	348	380	353	407	432	362	469	480	299	355	308	268	260	352
79858	66	63	64	46	85	156	246	88	173	249	83	83	104	60	93	109
107986024	0	0	0	0	1	2	1	0	0	2	0	1	0	1	0	0
339874	14	14	26	25	0	6	5	2	1	2	5	7	4	6	4	0
152195	235	211	198	216	7	3	13	17	7	16	44	43	49	33	36	24
131870	2273	2018	1898	2295	194	298	382	298	329	408	583	652	616	495	341	329
107986025	7	3	1	10	1	0	3	2	0	0	3	1	0	0	1	0
105374110	1	0	3	13	1	0	0	0	0	0	0	0	0	0	4	0
11222	3589	4150	3560	3093	1480	1733	1710	1153	1786	1781	2260	2463	2405	1390	1349	1376
677836	3	3	0	3	0	0	1	1	0	0	2	0	0	0	0	0
105374114	294	374	360	238	138	178	161	115	161	149	239	269	214	87	129	86
131034	17	10	20	9	44	20	26	30	18	19	14	10	6	30	12	16
105374113	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0
100847040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374111	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100189179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	1328	1168	821	1111	189	180	251	208	221	285	799	647	795	482	204	267
23317	2748	2465	2918	3265	1158	1353	1660	1399	1534	1503	3076	2375	2650	2286	1205	1499
100532724	527	358	385	719	440	510	485	347	438	479	313	283	337	388	339	288
84129	256	157	149	287	53	67	109	100	133	141	159	118	158	146	111	115
51554	11	7	6	15	2	5	10	8	5	5	9	5	9	6	4	7
79876	1310	1259	1153	1243	578	656	813	537	958	844	1075	799	1106	838	770	746
27031	540	316	373	657	588	659	580	380	509	500	237	244	322	365	352	251
348808	12	6	8	19	12	20	14	14	13	19	11	10	9	9	8	9
105374115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
101927455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8419	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
