geneID,gene_symbol,GSM6290462,GSM6290463,GSM6290464,GSM6290466,GSM6290467,GSM6290468
ENSG00000237816,RPL21P109,0,0,0,0,0,0
ENSG00000237818,RPS3AP29,0,0,0,0,0,0
ENSG00000237819,CDK6-AS1,325,172,226,284,195,191
ENSG00000237824,RPL23AP33,0,0,0,0,0,0
ENSG00000237825,RGL2,307,0,768,946,455,1061
ENSG00000237827,RPS15AP29,2,1,0,0,0,0
ENSG00000237829,PPP1R11,0,0,0,0,5,0
ENSG00000237834,MOG,7,0,0,11,6,0
ENSG00000237840,FAM21FP,31,13,32,8,9,9
ENSG00000237841,KRTAP19-9P,0,0,0,0,0,0
ENSG00000237850,LOC645202,0,0,0,0,0,0
ENSG00000237853,NFIA-AS1,0,0,0,0,0,0
ENSG00000237859,EEF1A1P31,0,0,0,0,1,0
ENSG00000237862,LOC100506271,0,0,0,0,0,0
ENSG00000237870,LOC102724434,1,5,3,6,1,19
ENSG00000237872,POU5F1P4,0,0,0,0,0,0
ENSG00000237879,LINC00398,1,2,0,0,1,1
ENSG00000237881,TSBP1,0,0,0,0,0,0
ENSG00000237883,DGUOK-AS1,1,3,0,1,2,2
ENSG00000237889,DDX39B,654,463,216,252,61,242
ENSG00000237890,LINC00243,1,0,0,0,0,0
ENSG00000237894,HCG22,0,0,0,0,0,0
ENSG00000237906,MUPP,0,0,0,0,0,0
ENSG00000237910,MTCO1P18,1,0,0,0,0,0
ENSG00000237911,SRP68P3,2,0,0,3,7,0
ENSG00000237913,FTLP19,0,0,0,0,0,0
ENSG00000237914,SIRPG-AS1,20,23,10,18,37,8
ENSG00000237916,RPL37P12,0,0,0,0,0,0
ENSG00000237917,PARP4P1,17,19,23,17,5,21
ENSG00000237918,SAPCD1,0,0,0,0,9,12
ENSG00000237923,LINC02570,0,0,0,0,0,0
ENSG00000237924,RPL21P112,0,0,0,0,0,0
ENSG00000237928,NFIA-AS2,0,1,3,0,0,0
ENSG00000237930,RPL31P14,1,0,0,0,0,0
ENSG00000237937,LINC02702,0,0,0,0,0,0
ENSG00000237940,LINC01238,137,46,75,34,54,56
ENSG00000237941,KCNQ1DN,0,0,0,0,0,0
ENSG00000237943,PRKCQ-AS1,219,216,177,18,27,31
ENSG00000237945,LINC00649,1536,522,593,320,450,152
ENSG00000237948,MTATP6P20,0,0,0,0,0,0
ENSG00000237952,RPL7AP73,0,0,0,0,0,0
ENSG00000237972,TUBG1P,1,0,0,0,0,0
ENSG00000237973,MTCO1P12,33,39,37,11,1,35
ENSG00000237975,FLG-AS1,43,24,19,11,18,14
ENSG00000237984,PTENP1,6,14,10,4,10,13
ENSG00000237986,CELF2-AS2,0,0,0,0,0,0
ENSG00000237987,LOC105378137,0,0,0,0,0,0
ENSG00000237989,LINC01679,0,0,0,0,0,0
ENSG00000237991,RPL35P1,1,0,3,0,2,1
ENSG00000237997,RCC2P2,0,0,0,0,0,0
ENSG00000237999,ACTG1P19,0,0,1,0,0,0
ENSG00000238000,PSME2P1,67,79,78,46,51,53
ENSG00000238002,NPAP1P6,0,0,0,0,0,0
ENSG00000238003,RPL10P4,1,0,1,0,0,0
ENSG00000238005,LOC101927851,1287,650,1006,488,455,759
ENSG00000238009,LOC100996442,49,59,116,94,60,72
ENSG00000238015,RPL23P3,7,0,0,4,0,12
ENSG00000238020,HTR3E-AS1,3,2,1,0,2,3
ENSG00000238025,ZDHHC4P1,0,0,0,0,0,0
ENSG00000238026,LOC100131216,0,0,0,0,0,0
ENSG00000238027,TRIM31-AS1,0,0,0,0,0,0
ENSG00000238032,S100A11P5,0,0,0,0,0,0
ENSG00000238037,OOSP1P1,0,0,0,0,0,0
ENSG00000238042,LINC02257,22,22,13,5,12,7
ENSG00000238046,MTND5P22,0,0,0,0,0,0
ENSG00000238047,MTND1P30,0,0,0,0,0,0
ENSG00000238051,ISCUP1,0,0,0,0,0,0
ENSG00000238056,PRRT1,0,1,3,0,0,0
ENSG00000238057,ZEB2-AS1,335,278,255,148,183,182
ENSG00000238062,SPATA3-AS1,6,13,4,0,0,0
ENSG00000238064,HCG25,0,0,0,0,0,0
ENSG00000238069,RPLP0P7,0,0,0,0,0,0
ENSG00000238074,TSPY9P,0,0,0,0,0,0
ENSG00000238075,RPSAP32,0,0,0,0,0,0
ENSG00000238078,LINC01352,0,0,0,0,0,0
ENSG00000238079,LOC100506224,0,0,0,0,0,0
ENSG00000238083,LRRC37A2,880,739,616,1033,1096,1456
ENSG00000238086,PPP1R26P1,0,0,0,0,0,0
ENSG00000238087,FMO8P,0,0,0,0,0,0
ENSG00000238088,OFD1P7Y,0,0,0,0,0,0
ENSG00000238090,LOC100421336,0,0,0,0,0,1
ENSG00000238097,LINC02037,9,2,5,0,0,2
ENSG00000238098,ABCA17P,59,54,17,29,34,27
ENSG00000238099,LINC01625,80,51,42,5,3,0
ENSG00000238103,RPL9P7,4,0,0,3,0,0
ENSG00000238104,PPP1R10,3872,3481,3092,5082,6550,8778
ENSG00000238105,GOLGA2P5,386,253,213,47,80,76
ENSG00000238109,RNF14P3,0,0,0,0,0,2
ENSG00000238111,RPS13P4,0,0,0,0,0,0
ENSG00000238113,LINC01410,1720,1315,1236,411,456,476
ENSG00000238116,RAD21P1,0,0,0,1,0,0
ENSG00000238118,SLC25A24P2,0,0,0,0,0,0
ENSG00000238120,LINC01589,0,1,1,0,0,0
ENSG00000238121,LINC00426,25,12,8,46,69,89
ENSG00000238125,SLC9A3P2,0,0,0,0,0,0
ENSG00000238130,LTA,30,0,0,237,323,417
ENSG00000238133,MAP3K20-AS1,4,1,0,0,3,2
ENSG00000238134,EHMT2,8033,6783,5775,694,942,727
ENSG00000238135,USP9YP10,0,0,0,0,0,0
ENSG00000238141,BRWD1-AS1,0,2,1,0,0,0
ENSG00000238142,LOC105376805,55,41,32,5,12,8
ENSG00000238145,TUBAP8,3,0,0,0,0,0
ENSG00000238148,HCG27,0,0,0,2,0,0
ENSG00000238149,RPS15AP31,0,0,0,0,0,0
ENSG00000238152,OR7E140P,0,0,0,0,0,12
ENSG00000238158,FAM50B,3,5,1,5,3,1
ENSG00000238161,OR7E117P,10,1,3,4,8,5
ENSG00000238166,LOC646938,0,0,0,0,0,0
ENSG00000238169,LINC01053,0,0,0,0,0,0
ENSG00000238172,RPS2P35,3,1,0,0,0,0
ENSG00000238180,RPL21P34,0,1,0,1,0,1
ENSG00000238181,AHCYP2,0,0,0,0,0,0
ENSG00000238183,RPS27P5,0,0,0,0,0,0
ENSG00000238184,CD81-AS1,7,3,4,0,1,6
ENSG00000238193,HADHBP1,7,2,8,0,0,2
ENSG00000238194,PHACTR3-AS1,0,0,0,0,0,0
ENSG00000238196,NOTCH4,19,29,0,22,0,17
ENSG00000238197,PAXBP1-AS1,103,99,124,64,77,93
ENSG00000238205,MPC1L,0,0,0,0,0,1
ENSG00000238210,ETDA,0,0,0,0,0,0
ENSG00000238211,POLR2LP1,0,0,0,0,0,0
ENSG00000238212,LINC02096,0,0,0,0,0,0
ENSG00000238213,TARDBPP2,2,3,3,0,0,0
ENSG00000238216,HCG20,37,26,27,5,25,19
ENSG00000238217,LINC01877,0,1,4,0,0,0
ENSG00000238226,HLA-DQB1-AS1,0,0,0,0,0,0
ENSG00000238227,TMEM250,3417,3712,3541,447,503,833
ENSG00000238228,OR7E7P,117,58,38,12,32,17
ENSG00000238234,HCG22,0,0,0,0,0,0
ENSG00000238235,TSPY11P,0,0,0,0,0,0
ENSG00000238238,MCCD1,0,0,0,0,0,0
ENSG00000238243,OR2W3,24,30,18,6,9,7
ENSG00000238245,MYO5BP2,0,0,0,0,0,0
ENSG00000238247,RDXP3,0,0,1,0,2,1
ENSG00000238256,MTND5P20,0,0,0,0,0,0
ENSG00000238263,RPL21P88,0,0,0,0,0,0
ENSG00000238265,LINC00317,0,0,0,0,0,0
ENSG00000238266,LINC00707,4,4,2,3,5,1
ENSG00000238269,PAGE2B,0,0,0,0,0,0
ENSG00000238271,IFNWP19,0,0,0,0,0,0
ENSG00000238276,LOC101927760,0,0,0,0,0,0
ENSG00000238283,TBC1D3P1,3,0,0,3,0,0
ENSG00000238284,LINC01448,2,0,0,1,7,0
ENSG00000238288,MTND3P23,0,0,0,0,0,0
ENSG00000238289,MICB,0,0,0,0,0,0
ENSG00000238300,SNORD121B,1,0,0,0,1,0
ENSG00000238302,RNU7-120P,0,0,0,0,0,0
ENSG00000238304,RNU7-50P,0,0,0,0,0,0
ENSG00000238311,SNORD13E,8,1,1,2,4,4
ENSG00000238317,SNORD11,2,4,2,7,11,5
ENSG00000238357,RNU7-148P,0,0,0,0,0,0
ENSG00000238363,SNORA13,7,4,4,13,11,5
ENSG00000238364,RNU7-140P,0,0,0,0,0,0
ENSG00000238365,RNU7-57P,0,2,0,0,2,1
ENSG00000238367,MIR2113,0,0,0,0,0,0
ENSG00000238370,RNU7-103P,0,0,0,0,0,0
ENSG00000238374,RNU7-180P,0,0,0,0,0,0
ENSG00000238379,RNA5SP103,0,0,0,0,0,0
ENSG00000238380,RNU7-165P,0,0,0,0,0,0
ENSG00000238382,RNU6-1211P,0,0,0,0,0,0
ENSG00000238386,RNU7-48P,0,0,0,0,0,0
ENSG00000238391,RNA5SP233,0,0,0,0,0,0
ENSG00000238399,MIR2053,0,0,0,0,0,0
ENSG00000238406,RNU7-171P,0,0,0,0,0,0
ENSG00000238417,RNU7-63P,0,0,0,0,0,0
ENSG00000238419,RNU7-186P,0,0,0,0,0,0
ENSG00000238420,RNU6-437P,0,0,0,0,0,0
ENSG00000238423,SNORD42B,0,1,0,1,0,1
ENSG00000238427,RNU7-136P,0,0,0,0,0,0
ENSG00000238431,RNU7-157P,0,0,0,0,0,0
ENSG00000238441,RNU7-130P,0,0,0,0,0,0
ENSG00000238444,RNU6-893P,0,0,0,0,0,0
ENSG00000238446,RNU7-38P,0,0,0,0,0,0
ENSG00000238447,RNU7-134P,0,0,0,0,0,0
ENSG00000238452,RNU7-144P,0,0,0,0,0,0
ENSG00000238456,RNU6-1014P,0,0,0,0,0,0
ENSG00000238457,RNU7-169P,0,0,0,0,0,0
ENSG00000238468,RNU7-14P,0,0,0,0,0,0
ENSG00000238482,RNU6-1208P,0,0,0,0,0,0
ENSG00000238493,RNU6-221P,0,0,0,0,0,0
ENSG00000238498,SNORD13P1,1,0,1,0,0,0
ENSG00000238500,RNU7-87P,0,0,0,0,0,0
ENSG00000238509,RNU6-104P,0,0,0,0,0,0
ENSG00000238517,MIR1270,0,0,0,0,0,0
ENSG00000238523,RNU7-107P,0,0,0,0,0,0
ENSG00000238529,RNU6-599P,0,0,0,0,0,0
ENSG00000238531,SNORD105B,0,0,0,0,0,1
ENSG00000238540,RNU7-93P,0,0,0,0,0,0
ENSG00000238542,RNU7-104P,0,0,0,0,0,0
ENSG00000238554,RNU1-88P,0,2,0,5,2,1
ENSG00000238558,RNU7-21P,0,0,0,0,0,0
ENSG00000238561,RNU6ATAC28P,0,0,0,0,0,0
ENSG00000238562,RNU7-159P,0,0,0,0,0,0
ENSG00000238578,SNORD4A,8,2,1,0,1,1
ENSG00000238584,RNU7-167P,0,0,0,0,0,0
ENSG00000238590,RNU7-54P,0,0,0,0,0,0
ENSG00000238597,SNORD4B,0,0,0,0,0,0
ENSG00000238606,RNU7-7P,0,0,0,0,0,0
ENSG00000238609,RNU7-94P,0,0,0,0,0,0
ENSG00000238610,RNU7-26P,0,0,0,0,0,0
ENSG00000238616,RNU6-300P,0,0,0,0,0,0
ENSG00000238619,RNU6-775P,0,0,0,0,0,0
ENSG00000238622,SNORD97,8,4,2,0,0,1
ENSG00000238627,RNA5SP489,0,0,0,0,0,0
ENSG00000238632,RNU7-126P,0,0,0,0,0,0
ENSG00000238649,SNORD42A,0,0,0,0,0,0
ENSG00000238650,SNORD54,0,0,0,0,0,0
ENSG00000238658,RNU6-625P,0,0,0,0,0,0
ENSG00000238669,RNU6-333P,0,0,0,0,0,0
ENSG00000238680,RNU6-1037P,0,0,0,0,0,0
ENSG00000238697,RNU6-261P,0,0,0,0,0,0
ENSG00000238698,RNU7-147P,0,0,0,0,0,0
ENSG00000238704,RNU7-97P,0,0,0,0,0,0
ENSG00000238709,RNU7-56P,0,0,0,0,0,0
ENSG00000238711,RNY4P25,0,0,0,0,0,0
ENSG00000238719,RNU7-96P,0,0,0,0,0,0
ENSG00000238721,RNU7-194P,0,0,0,0,0,0
ENSG00000238728,MIR1972-1,0,0,0,0,0,0
ENSG00000238730,RNU7-164P,0,0,0,0,0,0
ENSG00000238731,RNU7-90P,0,0,0,0,0,0
ENSG00000238735,RNU7-113P,0,0,0,0,1,0
ENSG00000238741,SCARNA7,3,1,0,3,8,3
ENSG00000238750,RNU7-27P,0,0,0,0,0,0
ENSG00000238754,SCARNA18B,0,0,0,1,0,0
ENSG00000238759,RNU7-155P,0,0,0,0,0,0
ENSG00000238765,RNA5SP57,0,0,0,0,0,0
ENSG00000238777,RNU7-141P,0,0,0,0,0,0
ENSG00000238778,RNU7-80P,0,0,0,0,0,0
ENSG00000238785,RNU7-92P,0,0,0,0,0,0
ENSG00000238788,RNU7-182P,0,0,0,0,0,0
ENSG00000238789,RNU7-152P,0,0,0,0,0,0
ENSG00000238793,SNORD124,8,5,16,7,6,4
ENSG00000238795,SCARNA12,19,36,13,3,9,17
ENSG00000238808,RNU7-102P,0,0,0,0,0,0
ENSG00000238812,RNU7-127P,0,0,0,0,0,0
ENSG00000238825,RNVU1-2,0,0,0,0,0,0
ENSG00000238829,RNU7-45P,0,0,0,1,7,1
ENSG00000238830,RNU7-46P,0,0,0,0,0,0
ENSG00000238833,RNU1-131P,0,0,0,0,0,0
ENSG00000238835,SCARNA18,1,1,0,0,0,0
ENSG00000238862,SNORD19B,0,0,0,0,0,0
ENSG00000238875,RN7SKP210,0,0,0,0,0,0
ENSG00000238880,RNU7-59P,0,0,0,0,1,0
ENSG00000238882,RNU6-329P,0,0,0,0,0,0
ENSG00000238886,SNORD121A,1,0,4,0,2,2
ENSG00000238898,RNU1-80P,0,0,0,0,0,0
ENSG00000238904,RNU7-34P,0,0,0,0,0,0
ENSG00000238908,RNA5SP484,0,0,0,0,0,0
ENSG00000238913,RNU7-196P,0,0,0,0,0,0
ENSG00000238917,SNORD10,0,0,0,0,0,0
ENSG00000238923,RNU7-1,0,0,0,0,0,0
ENSG00000238924,RNU7-82P,0,0,0,0,0,0
ENSG00000238936,SNORD65B,0,0,0,0,0,0
ENSG00000238941,RNU6-953P,0,0,0,0,0,0
ENSG00000238942,SNORD2,0,0,0,0,0,0
ENSG00000238949,RNU7-66P,0,0,0,0,0,0
ENSG00000238950,RNU7-173P,0,0,0,0,0,0
ENSG00000238959,RNU7-19P,0,0,0,0,0,0
ENSG00000238961,SNORA47,0,1,2,0,0,0
ENSG00000238962,RNU7-176P,0,0,0,0,0,0
ENSG00000238964,RNU7-125P,0,0,0,0,0,0
ENSG00000238965,RNA5SP351,0,0,0,0,0,0
ENSG00000238987,RNU7-133P,0,0,0,0,0,0
ENSG00000238998,RNU7-187P,0,0,0,0,0,0
ENSG00000239001,RNU6-420P,0,0,0,0,0,0
ENSG00000239002,SCARNA10,0,3,2,1,0,2
ENSG00000239003,RNU7-88P,0,0,0,0,0,0
ENSG00000239007,RNU7-95P,0,0,0,0,0,0
ENSG00000239010,RNU7-74P,0,0,0,0,0,0
ENSG00000239014,SNORD108,3,6,3,2,0,5
ENSG00000239021,RNA5SP246,0,0,0,0,0,1
ENSG00000239023,RNU1-98P,0,0,0,0,0,0
ENSG00000239030,RNU6-956P,0,0,0,0,0,0
ENSG00000239035,SNORD13D,0,0,0,0,0,0
ENSG00000239039,SNORD13,0,3,0,0,5,3
ENSG00000239043,SNORD127,3,0,1,1,8,0
ENSG00000239053,RNU7-138P,0,0,0,0,0,0
ENSG00000239057,MIR500B,0,0,0,0,0,0
ENSG00000239075,RNU6-274P,0,0,0,0,0,0
ENSG00000239078,RNU7-55P,0,0,0,0,0,0
ENSG00000239081,RNU7-24P,0,0,0,0,0,0
ENSG00000239082,RNU7-170P,0,1,0,0,0,0
ENSG00000239099,RNU7-23P,0,0,0,0,0,0
ENSG00000239102,RNU7-185P,0,0,0,0,0,0
ENSG00000239105,RNU7-73P,0,0,0,1,0,0
ENSG00000239108,RNU6-1132P,0,0,0,0,0,0
ENSG00000239115,RNU7-67P,0,0,0,0,0,0
ENSG00000239119,RNU7-119P,0,0,0,0,0,0
ENSG00000239122,RNU2-11P,2,2,0,0,0,0
ENSG00000239127,SNORD125,0,0,0,13,0,0
ENSG00000239128,SNORD13P3,0,0,0,2,0,2
ENSG00000239151,RNU7-195P,0,0,0,0,0,0
ENSG00000239152,RNA5SP310,0,0,0,0,0,0
ENSG00000239168,RNU7-197P,0,0,0,0,0,0
ENSG00000239169,SNORD109B,0,0,0,0,0,0
ENSG00000239175,RNU6-1218P,0,0,0,0,0,0
ENSG00000239183,SNORA84,2,1,2,2,0,0
ENSG00000239184,RNA5SP269,0,0,0,0,0,0
ENSG00000239185,RNU7-190P,0,0,0,0,0,0
ENSG00000239189,RNU6-634P,0,0,0,0,0,0
ENSG00000239190,RNU6-717P,0,0,0,0,0,0
ENSG00000239194,RNU1-123P,0,0,0,0,0,0
ENSG00000239195,SNORD5,0,0,0,0,0,0
ENSG00000239198,RPL5P22,0,1,0,0,0,0
ENSG00000239199,RPL21P6,1,0,0,1,0,0
ENSG00000239200,RPL22P20,0,0,0,0,1,0
ENSG00000239201,RPL21P106,0,0,0,0,0,0
ENSG00000239202,RN7SL499P,0,3,0,1,0,0
ENSG00000239205,LINC02023,6,0,0,1,5,9
ENSG00000239211,RN7SL563P,0,0,0,0,0,0
ENSG00000239212,RPL6P7,0,0,0,0,0,0
ENSG00000239215,RPL27P12,0,0,0,0,0,0
ENSG00000239219,LOC100128164,22,37,10,14,11,5
ENSG00000239221,RN7SL442P,0,0,0,0,0,0
ENSG00000239223,RPL34P31,0,0,0,0,0,1
ENSG00000239224,RN7SL546P,0,0,3,1,0,1
ENSG00000239225,TTTY23,0,0,0,0,0,0
ENSG00000239226,MRPS17P3,0,0,0,0,0,0
ENSG00000239228,RN7SL578P,0,0,0,0,0,0
ENSG00000239246,RPS10P26,1,0,0,1,0,0
ENSG00000239247,RN7SL589P,2,2,2,0,0,0
ENSG00000239249,RN7SL757P,0,0,0,0,0,0
ENSG00000239250,RN7SL271P,0,0,0,0,0,0
ENSG00000239261,RPL31P41,0,0,0,0,0,0
ENSG00000239264,TXNDC5,2167,2552,2013,869,987,1130
ENSG00000239269,RPSAP4,2,1,0,0,0,1
ENSG00000239279,RN7SL184P,0,0,0,0,0,0
ENSG00000239282,CASTOR1,101,95,90,163,108,297
ENSG00000239285,LY6G5B,0,0,0,0,0,0
ENSG00000239288,LOC100419877,0,0,0,0,0,0
ENSG00000239291,RPS2P47,4,5,5,2,4,1
ENSG00000239305,RNF103,923,586,597,1699,1897,1891
ENSG00000239306,RBM14,4392,4157,4333,2719,3112,4357
ENSG00000239314,MORC1-AS1,0,0,0,0,0,0
ENSG00000239315,RPL19P13,0,1,0,0,0,1
ENSG00000239316,RN7SL11P,3,1,0,0,0,0
ENSG00000239317,RPL35AP17,0,0,0,0,0,0
ENSG00000239319,RN7SL854P,0,0,0,0,0,0
ENSG00000239320,RPS29P26,0,0,0,0,0,0
ENSG00000239322,ATP6V1B1-AS1,4,5,3,0,0,0
ENSG00000239323,RPL9P4,1,0,0,0,0,0
ENSG00000239327,RPS26P9,0,0,0,0,0,0
ENSG00000239329,HLA-DMB,0,5,0,0,0,1
ENSG00000239332,LINC01119,14,6,12,33,13,14
ENSG00000239333,RN7SL658P,3,0,1,1,0,1
ENSG00000239335,LLPH-DT,15,19,19,16,12,15
ENSG00000239344,RPS6P9,1,2,2,2,3,3
ENSG00000239354,RPS17P15,0,0,0,0,0,0
ENSG00000239356,RN7SL309P,0,0,0,0,0,0
ENSG00000239365,RPS26P49,0,0,0,0,0,0
ENSG00000239367,RN7SL477P,19,5,4,5,20,18
ENSG00000239374,RPL21P105,0,0,0,0,1,0
ENSG00000239382,ALKBH6,873,736,541,377,445,497
ENSG00000239388,ASB14,0,3,0,0,0,0
ENSG00000239389,PCDHA13,0,0,0,0,0,0
ENSG00000239390,RN7SL87P,1,0,0,0,0,0
ENSG00000239393,RPS20P17,0,0,0,0,0,0
ENSG00000239396,RN7SL414P,0,0,0,0,0,0
ENSG00000239397,RPL13AP21,0,0,0,0,0,0
ENSG00000239398,RN7SL342P,5,2,1,3,8,4
ENSG00000239402,CYP4F62P,0,0,0,0,0,0
ENSG00000239419,RN7SL535P,16,6,12,6,7,6
ENSG00000239426,OR8F1P,0,0,0,0,0,0
ENSG00000239428,GM2AP2,0,0,0,0,0,0
ENSG00000239437,RN7SL752P,1,0,0,0,1,0
ENSG00000239438,RPS26P48,0,0,0,0,0,0
ENSG00000239440,LINC02008,120,74,137,62,121,117
ENSG00000239454,LINC02047,0,0,0,0,0,0
ENSG00000239457,HLA-DOB,23,16,4,2,2,2
ENSG00000239464,RN7SL691P,0,0,0,0,0,0
ENSG00000239466,RN7SL552P,0,0,0,1,0,0
ENSG00000239467,ERICH2,10,7,2,9,14,10
ENSG00000239468,RN7SL569P,3,2,1,0,0,1
ENSG00000239470,RPL21P97,3,3,1,0,0,1
ENSG00000239471,RN7SL584P,0,0,0,0,0,0
ENSG00000239472,RN7SL221P,0,0,0,0,0,0
ENSG00000239473,RPL7P38,3,4,4,1,0,6
ENSG00000239474,KLHL41,1,1,2,0,0,0
ENSG00000239481,RPS3AP41,0,0,0,0,0,0
ENSG00000239482,LOC105374042,15,20,25,20,25,21
ENSG00000239483,RPS15AP16,0,0,0,0,0,0
ENSG00000239494,RN7SL333P,4,9,4,4,0,7
ENSG00000239504,RN7SL583P,0,0,0,0,0,0
ENSG00000239513,LINC01210,0,0,0,0,0,0
ENSG00000239516,FLYWCH1P1,0,0,0,0,0,0
ENSG00000239521,CASTOR3,308,167,211,146,209,146
ENSG00000239523,MYLK-AS1,37,30,23,5,10,9
ENSG00000239525,RPL30P5,0,0,0,0,2,0
ENSG00000239532,RPL21P45,0,0,0,1,0,0
ENSG00000239533,GOLGA2P2Y,2,4,0,1,2,0
ENSG00000239542,RN7SL399P,0,7,1,1,15,2
ENSG00000239545,RN7SL822P,0,0,0,0,0,0
ENSG00000239547,RN7SL843P,0,0,0,0,0,0
ENSG00000239553,RN7SL12P,0,0,0,0,0,0
ENSG00000239555,RN7SL841P,0,0,0,0,0,0
ENSG00000239557,PPP2R5CP,18,17,3,9,44,24
ENSG00000239560,RN7SL479P,0,1,0,1,0,0
ENSG00000239570,SETP11,0,0,0,0,0,0
ENSG00000239571,IGKV2D-30,0,0,0,0,0,0
ENSG00000239576,COX6CP14,0,0,0,0,0,0
ENSG00000239577,RN7SL388P,2,2,2,0,3,2
ENSG00000239579,RN7SL325P,0,0,0,0,0,0
ENSG00000239580,RN7SL675P,0,0,0,0,0,0
ENSG00000239586,MTND1P16,0,0,0,0,0,0
ENSG00000239589,LINC00879,0,0,0,0,0,0
ENSG00000239590,OR1J4,0,0,0,0,0,0
ENSG00000239595,RN7SL79P,0,0,0,0,0,0
ENSG00000239605,STPG4,14,9,4,5,4,4
ENSG00000239608,RUVBL1-AS1,0,0,0,0,0,0
ENSG00000239615,RPS13P6,0,0,0,0,0,0
ENSG00000239617,RPL32P27,9,8,2,0,5,6
ENSG00000239618,HLA-L,0,0,0,0,0,0
ENSG00000239620,PRR20G,0,0,0,21,8,12
ENSG00000239625,RN7SL241P,0,0,0,0,0,0
ENSG00000239627,RPL12P20,0,0,0,0,0,0
ENSG00000239632,MTND4LP3,0,0,0,0,0,0
ENSG00000239640,RN7SL62P,0,0,0,0,1,0
ENSG00000239642,MEIKIN,17,6,10,13,2,11
ENSG00000239648,MTND1P3,0,0,0,2,0,5
ENSG00000239649,MYADML,0,0,0,0,0,0
ENSG00000239653,PSMD6-AS2,32,41,20,12,11,14
ENSG00000239671,RPL34P30,0,0,1,0,0,0
ENSG00000239672,NME1,3340,5389,3885,2101,2415,2425
ENSG00000239679,RN7SL193P,0,0,0,0,0,0
ENSG00000239683,RPL7AP67,0,0,0,0,0,0
ENSG00000239686,RPL34P28,0,0,0,0,0,0
ENSG00000239689,RPL17P46,0,0,0,0,0,0
ENSG00000239690,RN7SL668P,0,1,0,0,0,0
ENSG00000239694,RPSAP38,0,0,0,0,0,0
ENSG00000239697,TNFSF12,24,15,14,0,0,5
ENSG00000239699,HNRNPA3P8,0,1,0,0,0,0
ENSG00000239701,RPL37P20,0,0,0,1,1,0
ENSG00000239702,RN7SL507P,1,0,0,1,0,0
ENSG00000239703,RN7SL568P,0,0,0,0,0,0
ENSG00000239704,CDRT4,27,5,10,6,1,9
ENSG00000239708,RN7SL782P,0,0,0,0,0,0
ENSG00000239710,RN7SL692P,2,0,0,0,0,0
ENSG00000239713,APOBEC3G,1064,652,593,443,371,621
ENSG00000239718,HLTF-AS1,1,0,0,0,0,0
ENSG00000239722,IMP3P2,0,0,0,0,0,0
ENSG00000239726,RN7SL688P,1,3,2,1,0,1
ENSG00000239731,RN7SL825P,1,7,4,1,1,2
ENSG00000239732,TLR9,48,52,54,0,0,0
ENSG00000239742,RN7SL672P,0,0,0,0,0,0
ENSG00000239744,RN7SL63P,0,0,0,0,0,0
ENSG00000239745,RN7SL790P,13,14,9,11,4,0
ENSG00000239748,RN7SL795P,2,0,0,0,0,0
ENSG00000239754,CFB,7,6,0,0,0,0
ENSG00000239756,PHF1,40,0,22,49,0,0
ENSG00000239779,WBP1,1449,838,977,497,712,733
ENSG00000239780,RPLP0P11,0,0,0,0,0,0
ENSG00000239789,MRPS17,527,699,538,304,419,417
ENSG00000239794,RN7SL653P,0,0,0,0,0,0
ENSG00000239797,RPL21P39,0,1,0,0,0,1
ENSG00000239799,ITIH4-AS1,0,0,0,0,0,0
ENSG00000239808,RN7SL255P,3,5,0,0,1,0
ENSG00000239819,IGKV1D-8,0,0,0,0,0,0
ENSG00000239820,RN7SL213P,4,0,1,0,0,0
ENSG00000239821,RN7SL513P,1,3,3,0,0,2
ENSG00000239822,RN7SL754P,2,3,0,0,5,1
ENSG00000239825,RN7SL549P,0,0,0,0,0,0
ENSG00000239827,SUGT1P3,64,45,33,35,33,34
ENSG00000239829,KRT8P25,0,0,0,0,0,0
ENSG00000239830,RPS4XP22,2,1,1,0,1,0
ENSG00000239835,LOC100129707,0,0,0,0,0,0
ENSG00000239836,PSMB9,1296,1213,1132,290,393,221
ENSG00000239839,DEFA3,0,0,0,0,0,0
ENSG00000239840,RPL23AP72,0,0,0,0,0,0
ENSG00000239856,RN7SL225P,0,0,0,0,0,0
ENSG00000239857,GET4,1467,1236,1001,1289,1589,1192
ENSG00000239861,RPL21P96,0,0,0,0,0,0
ENSG00000239865,RPP21,0,0,0,0,2,1
ENSG00000239868,RN7SL34P,0,0,0,0,0,0
ENSG00000239870,RPL21P55,0,0,0,0,0,0
ENSG00000239877,IGSF11-AS1,0,0,0,0,0,0
ENSG00000239880,RALBP1P1,0,1,0,0,0,0
ENSG00000239884,RN7SL608P,4,6,8,24,31,15
ENSG00000239886,KRTAP9-2,0,0,0,0,0,0
ENSG00000239887,C1orf226,334,415,271,112,209,153
ENSG00000239888,RN7SL792P,2,1,0,2,1,0
ENSG00000239900,ADSL,4271,4110,3869,818,1159,1137
ENSG00000239908,RN7SL75P,0,1,0,1,2,1
ENSG00000239910,RN7SL530P,0,0,0,0,0,0
ENSG00000239921,LINC01471,0,0,0,0,0,0
ENSG00000239923,RN7SL864P,0,0,0,0,0,0
ENSG00000239927,RPP21,147,121,132,9,9,7
ENSG00000239930,LOC101930094,0,0,0,0,0,0
ENSG00000239932,RN7SL606P,0,2,0,1,0,2
