Gene	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
LGALSL	1.759533524	1.854770631	1.425186982	6.999756874	3.950969959	5.191150306
CNRIP1	4.398833809	3.52635404	3.11608679	1.013983472	1.260947859	1.130745611
BCL11A	13.48975702	11.79267747	16.08770389	6.999756874	8.798613951	21.22717897
CRIPT	7.663746015	6.755028842	7.00515635	11.90612852	13.11385774	7.581135347
SLC17A5	44.14474107	51.24662559	47.92493172	52.43275827	41.47117404	31.71227464
OGFRL1	190.4010776	124.7733972	156.7947237	1134.026032	889.4445988	1167.906024
SLF2	52.53185087	51.79618726	57.82877346	12.82198456	8.686529697	22.8462011
IDE	27.23366887	36.61454617	28.69698532	28.58779209	30.85119095	28.78261556
ELOVL3	0.508309685	2.060856257	1.256097001	0.261673154	0.280210635	0.051397528
IFIT3	15.28839128	5.701702311	8.623589024	133.9766549	72.2383018	162.2362964
NKX2-3	0.293255587	0.251882431	0.217401404	0.032709144	0	0
IFIT2	10.47899965	4.236204528	7.101779196	144.4762903	74.59207114	176.9102906
GPAM	5.180848709	8.678494682	8.86514614	2.91111384	3.082316989	3.212345486
CUTC	17.51713375	19.57813444	18.47911934	10.95756333	8.126108426	9.534241403
PPP1R3C	2.072339484	1.213615351	2.318948309	6.2801557	5.295981009	3.315140542
PYROXD2	5.552305786	3.274471608	1.932456924	1.013983472	2.353769337	2.158696167
MXI1	26.0801969	27.34069301	38.60082706	79.71218459	68.6235846	32.50893632
SMNDC1	31.45654933	36.0878829	42.48989662	158.9010229	144.9529617	120.0646249
C10orf88	6.256119196	6.869520857	6.256329292	5.266172228	7.481623965	6.296197153
HELLS	50.85051884	45.97999293	50.82361711	25.77480569	11.6847835	17.88633967
TCTN3	39.58950429	40.36988423	41.1854882	28.35882808	30.09462224	42.42865918
DENND10	60.44975173	54.86457324	66.16249394	25.1206228	29.19794821	23.46297143
AVPI1	3.06940848	2.175348271	1.497654116	0.719601174	0.644484461	2.595575153
WDR11	46.09977832	43.3008798	41.16133248	151.7050111	169.4994133	155.5803166
ARMH3	28.2111875	29.14966684	30.14632802	39.12013655	42.33982701	47.08013544
KCNIP2	1.661781661	1.6028882	2.125702617	0.556055453	0.448337017	0.128493819
CFAP58	0.449658567	0.183187223	0.31402425	0.785019463	0.448337017	0.745264153
GOT1	26.82311105	17.88365263	21.52273899	4.252188755	4.147117404	5.833619403
GNA13	84.08615207	84.56380175	110.3916018	157.6580754	112.5325912	149.4640108
KANSL1	62.65894382	62.26075736	52.20049266	119.8135955	139.2086437	97.4240139
HOXB3	7.46824229	7.739660165	5.555813657	1.210238338	1.569179558	1.593323361
DUSP1	1.661781661	0.686952086	0.845449904	261.4768993	158.767346	240.7203213
PANK3	104.3598883	93.05910921	130.3442195	157.8543303	134.949442	129.0334935
MSX2	3.636369283	4.0072205	2.753751117	3.990515601	5.0718125	2.749767736
TEK	0.879766762	0.251882431	0.531425654	0.163545721	0.140105318	0.102795056
RCL1	20.31283701	26.10417926	22.94792597	12.8546937	13.73032113	11.15326353
CAAP1	18.06454418	19.2575568	18.88976643	35.71838555	31.74786499	25.67306513
MOB3B	1.661781661	1.144920143	0.724671347	1.962548656	2.942211671	1.619022125
INSL6	0.117302235	0.114492014	0.289868539	0.261673154	0.448337017	0.46257775
MLANA	0.684263037	0.526663266	0.507269943	0.68689203	0.644484461	0.745264153
CD274	0.782014899	0.503764863	0.676359923	6.541828855	3.978991022	8.711880958
NUP43	53.93947769	59.90222187	69.73753925	24.92436794	26.05958909	28.85971185
MTHFD1L	77.96688548	59.14657458	75.704	20.0179963	23.06133529	26.72671444
LRP11	30.51813145	32.26384962	34.95331462	12.65843883	9.863414365	6.064908278
CCDC170	3.186710715	1.92346584	1.618432674	0.817728607	1.288968923	1.593323361
PCMT1	43.81238474	52.82661539	49.03609445	60.54462605	66.88627866	50.6008661
PLEKHG1	0.39100745	0.389272849	0.096622846	2.387767532	0.588442334	1.439130778
TASL	176.9699717	180.0043448	208.6328807	45.92363856	45.47818612	36.59503978
CYSTM1	11.78887461	8.197628222	8.913457563	14.42473262	10.92821478	10.43369814
WDR55	84.59446175	96.79154887	90.10080409	56.42327387	54.61305283	63.47594681
ARAP3	4.261981202	3.84693168	4.082315252	1.537329781	1.905432321	3.366538069
PCDHB8	4.868042749	4.282001334	4.420495214	1.570038925	1.541158495	1.336335722
PCDHB10	2.756602521	1.969262646	2.053235482	0.752310318	0.728547652	0.616770333
PCDHB14	4.516136044	3.343166817	2.705439694	0.817728607	0.47635808	0.770962917
PCDHB12	1.016619369	1.328107366	0.966228462	0.294382298	0.308231699	0.539674042
TNN	19.68722509	13.89933053	13.88953414	3.532587581	4.035033149	4.16319975
MRPS14	17.9081412	20.79174979	21.06378047	15.30787952	13.92646858	10.51079443
CENPL	16.79376997	17.10510693	21.13624761	26.23273371	25.02280974	22.58921346
SEC16B	5.865111746	5.358226268	5.169322272	0.621473741	2.157621892	1.773214708
GORAB	17.06747518	10.99123337	12.31941289	84.55313795	71.9300701	59.69822851
ACAT2	64.96588777	56.05529019	78.74761966	41.63874066	34.77413985	35.56708922
TCP1	254.2330438	404.8208641	419.4880868	710.9332508	636.5545004	526.0793956
SNX19	111.6717276	91.79969705	93.53091513	164.9849237	196.9320345	193.5630896
KCNJ5	3.108509225	3.274471608	4.034003829	1.799002935	1.625221685	2.621273917
MSANTD2	8.054753464	8.747189891	6.304640715	7.228720884	7.453602901	8.531989611
PDZD11	17.63443598	16.92191971	19.56612636	14.13035033	15.13137431	11.07616724
SLC10A7	8.504412032	8.518205862	11.73967581	9.322106118	14.87918474	10.94767342
NUDCD1	23.04988916	34.09572185	37.77953287	21.62074436	18.26973343	23.20598379
ENY2	73.23569533	84.31191932	86.5740702	134.9579293	132.8478622	102.640863
MASTL	39.25714795	35.56121964	42.41742949	102.1506576	73.6953971	137.5654831
PLXDC2	10.42034854	10.00660205	10.99084876	11.77529194	9.302993094	11.17896229
EPC1	28.83679942	24.13491661	24.85622719	169.6623313	157.7025456	183.5662705
CCDC77	7.038134095	5.816194325	6.956844927	5.200753939	5.716296962	8.634784667
TAF12	17.28252928	19.87581368	18.93807786	11.4482005	13.7583422	10.84487836
ENOX1	0.23460447	0.206085626	0.072467135	0.719601174	0.504379144	0.745264153
TNFSF11	0.782014899	1.694481811	1.159474154	0.065418289	0.056042127	0.102795056
MTRF1	19.08116355	14.74657144	15.4838111	8.079158635	11.65676243	12.15551532
SPART-AS1	0.293255587	0.457968057	0.386491385	0.22896401	0.140105318	0.616770333
DNAJC15	34.48685707	35.79020366	36.11278877	38.20428051	33.4291288	30.42733644
PROSER1	63.65601282	65.7413146	67.39443523	54.65698008	53.38012604	52.91375485
UFM1	31.00689076	33.43166817	33.02085769	89.81931017	73.49924966	73.29287461
WBP4	17.61488561	19.2804552	19.32456924	51.87670282	44.04911188	42.42865918
ELF1	216.1098175	189.3697916	266.0993185	495.7397906	466.60675	487.3770572
SMAD9	0.566960802	1.305208963	0.458958519	0.719601174	0.756568716	0.411180222
HSPH1	115.9141585	258.7519523	231.8223638	1995.781147	1948.949032	1984.998222
KBTBD7	16.67646773	15.73120276	18.64820932	2.355058388	2.830127417	2.981056611
ALG5	23.89055518	27.61547384	28.06893682	43.89567161	39.9580366	40.19286672
EXOSC8	73.99815986	55.84920457	73.04687173	42.39105098	41.55523723	34.15365721
ETF1	177.5369326	211.4667504	224.2857818	615.7496409	607.9730156	448.2635385
TGFBI	320.1568998	275.4677864	231.7740523	151.1489557	162.2699789	241.2085979
FAM53C	63.34320686	66.40536828	58.84331334	288.9852897	305.177403	307.7940951
SIL1	26.97951403	33.95833144	28.40711679	38.53137195	39.62178384	28.98820567
PAIP2	86.97960719	87.4261021	101.7197013	195.3390096	260.7359962	167.2475554
KDM3B	190.5574806	177.966387	197.4487862	170.0875502	189.618537	157.4049288
EGR1	27.48782372	9.159361142	12.29525718	1052.187753	665.5282801	826.8063306
SERP1	134.5652138	131.7803084	130.6582438	244.860654	238.9075877	192.3295489
PLS1	0.586511175	0.984631323	0.869605616	0.817728607	0.86865297	1.259239431
ZFP30	6.060615471	5.884889534	6.932689215	7.686648904	6.725055249	6.347594681
NR2C1	35.26887197	22.4175364	26.23310275	22.0132541	22.80914572	30.83851667
UTP20	23.81235369	36.59164776	39.37380983	42.75085156	49.34509289	47.97959218
TMPO	209.3844893	199.6053777	265.0364671	76.60481589	65.14897273	90.89652788
ARL1	23.92965592	26.69953773	33.74552904	31.59703337	28.91773757	33.56258564
MTERF2	7.62464527	13.14368324	7.705671985	2.224221811	1.653242749	2.801165264
SOCS2	4.672539024	2.610417926	4.251405233	5.429717949	2.465853591	1.901708528
NFYB	28.17208675	22.69231723	27.1751755	24.62998564	27.15241057	19.24837415
WASHC3	8.367559424	8.518205862	9.589817486	7.163302596	7.705792473	5.396740417
APAF1	98.26017212	118.796914	113.0728858	62.2782107	66.63408909	44.09907883
DUSP4	8.817217991	5.541413491	6.570353542	17.7283562	15.15939537	47.28572556
CLU	3.38221444	1.12202174	2.318948309	20.70488832	25.63927314	33.25420047
TNFRSF10B	49.22783792	29.10387003	28.35880536	404.2523141	320.3087773	249.8433825
SORBS3	72.3363782	59.10077777	66.11418252	22.56930955	21.2119451	26.57252186
PTK2B	472.845309	319.2953294	356.5624582	144.9015091	118.6972251	124.6390049
ADRA1A	0.70381341	0.435069654	0.31402425	0.621473741	0.280210635	0.359782694
PPP3CC	8.993171344	12.59412157	9.469038928	124.3601665	88.3784344	106.9325565
PDLIM2	41.25128595	41.07973472	32.6102106	9.714615849	10.25570925	10.4593969
EPHX2	10.10754258	10.00660205	8.647744736	1.635457214	0.980737224	0.385481458
RNF170	23.42134624	25.39432877	21.45027186	14.98078808	12.38531008	16.29301631
UBIAD1	22.48292836	28.0276451	20.12170772	13.63971316	13.31000518	16.19022125
TARDBP	198.4753815	246.3639163	257.9105322	318.5543561	296.6589997	233.1648848
ZNF706	67.56608731	65.14595612	60.72745884	260.5937524	270.9917055	205.8727975
LYPLA1	68.89551264	70.595776	87.25043013	92.92667888	102.4730294	87.70988115
CRISPLD1	23.46044698	15.34192991	23.2136388	18.77504881	11.85290988	12.41250296
COPS5	83.22593568	91.63940823	92.92702234	147.6817864	129.2611661	116.6980868
RDH10	7.038134095	17.24249735	10.14539885	34.2791832	23.73384082	31.53238329
AKAP1	95.11256215	124.3154291	100.9467186	9.125851252	13.73032113	15.29076451
COIL	31.4760997	36.33976533	35.9678545	46.57782144	42.14367956	44.74154793
TRIM25	167.0970336	114.0569446	142.0597396	658.0752736	639.7208806	646.4010081
SCPEP1	47.95706371	36.24817172	35.72629739	25.28416852	24.49040953	24.6965121
SPOP	41.81824675	41.6979916	44.30157499	35.91464041	40.5745	34.12795844
TBX2	2.209192091	3.068385983	2.415571155	12.33134739	11.82488881	9.431446347
SLC35B1	37.61491666	54.36080838	47.51428462	62.67072043	69.68838502	57.69372493
TBX4	10.47899965	9.571532394	7.00515635	6.182028268	6.500886741	7.298448944
NACA3P	4.496585672	3.824033277	3.526733887	3.36904186	3.726801451	2.569876389
TEX14	0.430108195	0.503764863	0.072467135	14.81724236	12.41333115	11.17896229
FAM117A	20.70384446	16.44105325	16.88484237	15.24246123	13.78636326	12.61809307
NCAPH	69.44292307	70.80186163	83.26473772	10.23796216	8.658508633	19.19697663
LRAT	0.586511175	0.549561669	0.555581366	0.785019463	0.728547652	0.616770333
TMEM131L	49.50154314	54.47530039	52.92516401	28.26070065	29.84243267	33.9480671
MND1	22.22877352	18.54770631	23.8416873	1.602748069	2.353769337	2.544177625
TRIM6	0.62561192	0.893037711	0.603892789	0.130836577	0.252189572	0.256987639
TENT4B	10.55720114	12.13615351	12.07785578	46.44698487	38.5009413	27.18929219
ADCY7	107.703002	129.6965538	109.0388819	20.93385233	19.50266022	30.88991419
CEP89	13.0009977	15.52511714	14.2277141	9.223978685	11.6007203	11.51304622
TSHZ3	6.510274038	4.419391751	4.758675176	4.710116775	3.810864641	6.861569958
ECHDC2	125.1223839	96.01300317	81.67046076	45.89092942	56.32233771	54.99535472
PLBD1	5.786910256	5.541413491	5.265945118	5.560554526	2.269706147	3.726320764
PYROXD1	25.66963907	19.83001687	32.39280919	82.85226244	81.42921064	80.87400996
IAPP	0.508309685	0.389272849	0.507269943	1.275656627	1.457095304	1.644720889
PSPC1	89.95126381	76.27457991	76.47698277	272.6307175	245.4084745	210.6527676
ZNF549	13.97851633	13.71614331	14.90407403	12.88740284	10.53591989	13.31195969
A1BG	3.46041593	4.900258211	3.599201021	3.009241273	3.530654006	2.749767736
ZSCAN18	0.46920894	0.137390417	0.410647096	0.588764597	1.625221685	1.182143139
ZNF211	15.15153868	15.73120276	13.33395278	33.33061801	27.2084527	25.13339108
RNF2	6.412522176	7.808355374	7.584893427	29.9942853	32.02807562	24.85070468
TRMT1L	10.96775897	20.31088333	22.5855903	54.06821548	49.23300864	42.06887649
SEC22A	12.76639323	14.81526665	16.90899809	12.65843883	13.00177348	12.6694906
CSTA	80.64528651	62.14626535	59.08487046	168.1250016	135.3137158	118.1886151
DPPA4	2.091889856	1.854770631	1.71505552	1.668166358	2.830127417	1.439130778
POPDC2	2.170091346	0.549561669	0.458958519	2.126094378	2.073558702	4.728572556
B4GALT4	4.633438279	4.831563003	5.241789407	27.05046231	24.63051485	24.82500592
NAA50	81.87695997	117.4917051	131.9384965	198.9697246	179.4468909	195.3363043
CD80	0.039100745	0.068695209	0.144934269	42.09666868	25.83542058	55.89481146
KIF18A	13.54840813	14.26570498	19.78352776	16.81250016	12.27322583	16.80699158
DESI2	48.62177637	59.19237138	54.95424378	72.18908141	71.48173308	63.75863321
MAPK8IP1	0.840666017	1.351005768	0.797138481	3.205496139	2.017516575	6.4760885
CRY2	27.9961334	29.26415885	26.49881557	68.52565725	60.10518129	70.05483036
PEX16	26.02154578	27.2719978	19.25210211	38.30240794	40.74262638	38.41965201
DEPDC7	5.219949454	6.457349605	6.23217358	4.677407631	3.978991022	3.289441778
CAT	356.9116001	470.1042106	521.7633695	73.3666106	78.40293578	60.18650503
PILRB	86.39309602	70.77896323	73.21596171	96.7863579	81.26108426	68.20451936
ZMYM2	91.00698393	70.71026802	74.83439439	127.8927541	123.6289323	136.6917251
GJA3	5.259050199	4.8086646	5.459190811	32.97081743	32.00005456	46.05218489
TBC1D15	46.27573168	30.4548758	40.72652968	66.39956287	86.22081251	68.23021813
ADGRB2	2.189641719	2.037957854	1.71505552	0.883146895	0.616463398	1.824612236
ZCCHC17	18.76835759	23.49376133	22.92377026	11.64445536	10.98425691	13.41475475
KHDRBS1	194.6044077	206.5664922	215.976217	289.0179988	286.9637117	251.8992836
TMEM39B	21.30990601	23.53955814	18.23756222	10.95756333	12.24520477	11.25605858
CCRL2	0.15640298	0.091593611	0.096622846	4.252188755	2.577937845	3.777718292
CCR2	107.4097464	167.3415281	155.3212253	1.962548656	1.513137431	4.291693569
POLR3GL	36.46144469	35.3093372	38.81822846	17.4339739	16.33628004	12.36110543
TNFSF10	11.14371232	10.94543657	9.275793236	6.50911971	3.418569752	10.89627589
ZNF639	28.9932024	33.15688734	29.08347671	28.75133782	28.86169544	18.24612236
PIK3CA	22.13102165	20.90624181	25.38765284	64.07721363	58.31183322	44.17617513
PDS5A	141.2123405	152.5720582	168.4136209	236.4544039	233.4995225	237.6364697
TMEM156	2.756602521	1.625786603	1.207785578	0.785019463	0.980737224	0.796661681
LIAS	6.490723666	6.709232037	8.575277601	1.700875502	1.933453384	2.235792458
TMEM54	9.657884008	11.56369344	7.512426293	4.939080785	4.98774931	6.116305806
ZSCAN20	4.985344984	6.045178354	7.029312062	8.242704357	7.929960981	9.045964889
LRIF1	58.26011001	47.3081003	50.26803574	168.3866747	132.3715042	171.4621527
TMIGD3	0.742914154	0.847240906	0.6280485	0.098127433	0.112084254	0.154192583
CLCC1	21.85731644	22.18855237	23.69675303	11.84071023	10.05956181	10.48509567
GPSM2	43.61688102	43.82754307	53.84308105	7.555812327	11.04029903	9.251555
GTDC1	12.96189696	17.76916062	14.68667262	34.08292833	30.51493819	40.24426425
CXCR4	49.87300021	69.49665267	54.51944097	18.21899336	20.73558702	24.38812693
ZRANB3	5.884662118	5.724600714	5.000232291	2.845695552	5.436086326	5.062656486
ACVR2A	4.261981202	3.320268414	3.11608679	234.0012181	219.4609696	153.2674278
POLK	22.15057203	21.06653063	26.83699553	66.43227202	63.0193719	58.05350763
SV2C	0.723363782	0.686952086	0.579737077	2.943822985	5.716296962	10.58789072
FLT3	29.36465947	24.47839265	35.31565029	17.59751962	20.62350276	21.50986538
RPL21	408.7982887	460.8990527	429.1745271	436.9287492	474.1163951	404.1387609
MTIF3	19.72632584	21.6847875	20.87053478	6.541828855	7.453602901	7.786725458
GTF3A	64.61398107	90.49448809	75.82477856	23.32161987	24.7425991	17.78354461
RASL11A	1.622680916	4.030118903	1.497654116	10.33608959	6.192655042	10.22810803
UBL3	25.98244503	23.19608209	23.33441736	91.55289482	76.63760878	67.79333914
FYTTD1	27.01861478	30.86704705	34.22864327	60.21753461	46.17871271	59.31274706
MTERF4	24.28156263	27.98184829	24.92869432	28.55508295	34.12965539	29.8876624
SASH3	28.48489271	40.98814111	19.30041353	1.210238338	2.017516575	3.289441778
OCRL	38.65108641	47.10201467	42.34496235	57.1101659	57.77943301	50.54946857
MRPS2	43.10857133	48.54461405	42.82807658	18.87317625	17.54118577	18.99138651
LAX1	1.407626819	1.144920143	1.859989789	0.294382298	0.47635808	0.128493819
PLG	1.016619369	0.870139309	0.917917039	0.68689203	1.204905732	1.182143139
KIAA1191	43.73418325	50.46807989	48.98778303	117.883756	111.1035169	87.8897725
COPA	304.6143537	253.9890845	329.6288398	578.1995433	591.2444406	541.7299428
CD244	34.64326005	33.72934741	30.60528654	11.28465477	12.49739434	17.24387057
LY9	6.001964353	3.961423694	3.840758137	0.981274328	1.148863605	0.873757972
RBBP6	118.2211024	107.3477126	108.1209649	136.6915139	117.1280456	161.7480199
ZC3H7A	68.58270668	74.76328532	59.83369751	220.4269233	249.4154865	180.4824188
SERAC1	6.334320686	6.297060785	5.749059349	8.079158635	5.267959945	5.756523111
ANXA11	213.2163623	201.3685547	166.0946726	49.35809871	54.24877901	44.99853557
LDB3	0.46920894	0.16028882	0.531425654	0.850437751	1.092821478	0.719565389
SHLD2	34.27180297	41.85828042	40.70237396	29.17655669	21.77236637	30.86421543
PRXL2A	23.304044	20.8146482	26.42634844	12.75656627	13.87042645	9.328651292
ZNF205	3.049858108	4.098814111	3.864913848	1.602748069	1.120842542	1.259239431
NAA60	41.68139414	40.00350979	44.68806637	47.1338769	44.97380698	44.51025906
RPL5	1293.745899	1239.788226	1258.947375	599.4604871	704.0572424	526.464877
ODF2L	34.29135334	28.34822274	32.12709636	18.57879395	19.02630214	17.91203843
PTGFR	0.215054097	0.045796806	0.120778558	2.093385233	2.437832528	1.773214708
SPATA1	0.977518624	0.572460071	0.700515635	1.046692617	1.036779351	1.182143139
TRMT13	22.71753283	25.14244634	27.94815827	29.04572011	24.01405145	26.13564288
LRRC39	0.997068997	0.549561669	0.797138481	0.817728607	0.86865297	0.796661681
RWDD3	16.1290573	16.78452929	17.12639949	11.51361878	11.01227797	11.87282892
ZNF644	74.79972513	78.17514735	84.95563753	216.4691168	218.4522113	231.6486577
CCDC18	30.40082922	26.26446808	40.21925973	18.21899336	14.12261602	29.16809701
RPAP2	45.22001156	56.1239854	60.07525463	88.05301638	78.17876727	65.55754668
SLC66A2	40.31286807	42.15595966	38.38342566	160.2748069	129.5974189	110.042107
BBS9	1.564029799	1.648685006	3.067775367	0.523346308	1.401053177	1.053649319
PMS2	13.97851633	13.94512734	12.60928143	2.322349243	2.830127417	3.443634361
ZMIZ2	106.2758248	101.348331	89.73846842	719.4049191	705.6824641	619.8284862
SEPTIN7	114.6238339	117.4917051	140.3446841	109.3139602	97.17704835	89.25180699
EEPD1	6.725328135	5.793295923	4.879453733	1.831712079	2.101579765	4.214597278
KIAA0087	0.62561192	0.435069654	0.603892789	0.654182885	0.784589779	0.591071569
KLHL7	9.423279539	12.38803594	12.82668283	8.831468954	8.546424379	9.071663653
HERPUD2	16.9110722	16.94481811	17.89938226	18.48066651	23.03331423	19.91654201
CBX3	193.7637417	219.7101754	219.2855495	135.7102396	122.2839213	110.2219983
HNRNPA2B1	1108.877577	1470.398041	1511.181315	2194.42378	2012.192573	1617.377404
WIPF3	0.410557822	1.213615351	0.289868539	2.027966945	2.381790401	2.415683806
FAM126A	37.20435884	36.47715575	47.07948181	69.57234987	61.53425553	68.15312183
